Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
ONE PEARL BANK,1 Pearl Bank  #06-09 ,1,53,Strata,1323000,-,24962,2319,28-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
BALCON EAST,482 Upper East Coast Road  #02-01 ,1,53,Strata,672000,-,12679,1178,28-AUG-2019,Apartment,Freehold,2011,Resale,N.A,16,46,466519,East Region,Bedok
PRIVE,37 Punggol Field  #11-32 ,1,72,Strata,793888,-,11026,1024,28-AUG-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
TREASURE AT TAMPINES,3 Tampines Lane  #11-08 ,1,43,Strata,683000,-,15884,1476,28-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528483,East Region,Tampines
PARC BOTANNIA,12 Fernvale Street  #03-16 ,1,80,Strata,1095640,-,13696,1272,28-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,HDB,28,79,797391,North East Region,Sengkang
THE HORIZON,1 Holt Road  #03-05 ,1,145,Strata,2723800,-,18785,1745,28-AUG-2019,Condominium,Freehold,2001,Resale,N.A,10,24,249441,Central Region,Tanglin
SUNSHINE PLAZA,10 Prinsep Link  #09-20 ,1,85,Strata,1190000,-,14000,1301,28-AUG-2019,Apartment,99 Yrs From 19/03/1997,2001,Resale,HDB,07,18,187948,Central Region,Rochor
RIO VISTA,24 Upper Serangoon View  #01-25 ,1,126,Strata,988000,-,7841,728,28-AUG-2019,Condominium,99 Yrs From 02/01/2001,2004,Resale,N.A,19,53,534205,North East Region,Hougang
LA SUISSE,47 Swiss View ,1,174,Land,3500000,-,20173,1874,28-AUG-2019,Terrace House,999 Yrs From 10/08/1878,1993,Resale,N.A,11,28,288053,Central Region,Bukit Timah
MARGARET VILLE,20 Margaret Drive  #22-02 ,1,49,Strata,1034782,-,21118,1962,28-AUG-2019,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,HDB,03,14,149312,Central Region,Queenstown
SPRINGDALE CONDOMINIUM,49 Hindhede Walk  #03-08 ,1,107,Strata,1230000,-,11495,1068,28-AUG-2019,Condominium,999 Yrs From 21/06/1877,1998,Resale,HDB,21,58,587976,West Region,Bukit Panjang
HILLTOP GROVE,134B Hillview Avenue  #05-05 ,1,116,Strata,1020000,-,8793,817,28-AUG-2019,Condominium,99 Yrs From 12/06/1996,2001,Resale,HDB,23,66,669621,West Region,Bukit Batok
HILLION RESIDENCES,10 Jelebu Road  #17-14 ,1,66,Strata,992000,-,15030,1396,28-AUG-2019,Apartment,99 Yrs From 04/01/2013,2017,Resale,N.A,23,67,677672,West Region,Bukit Panjang
RIVERGATE,99 Robertson Quay  #08-16 ,1,97,Strata,2380000,-,24536,2279,28-AUG-2019,Apartment,Freehold,2009,Resale,N.A,09,23,238258,Central Region,Singapore River
THE PIER AT ROBERTSON,80 Mohamed Sultan Road  #04-29 ,1,63,Strata,1356000,-,21524,2000,28-AUG-2019,Apartment,Freehold,2006,Resale,HDB,09,23,239013,Central Region,Singapore River
HIGH PARK RESIDENCES,31 Fernvale Road  #20-50 ,1,53,Strata,760000,-,14340,1332,28-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797417,North East Region,Sengkang
HIGH PARK RESIDENCES,31 Fernvale Road  #24-52 ,1,42,Strata,618000,-,14714,1367,28-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797417,North East Region,Sengkang
ONE PEARL BANK,1 Pearl Bank  #05-03 ,1,40,Strata,1010000,-,25250,2346,28-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,N.A,03,16,169016,Central Region,Outram
VILLA MARINA,27 Jalan Sempadan  #04-02 ,1,215,Strata,1870000,-,8698,808,28-AUG-2019,Condominium,99 Yrs From 13/02/1995,1999,Resale,N.A,15,45,457401,East Region,Bedok
WATERMARK ROBERTSON QUAY,5 Rodyk Street  #05-27 ,1,93,Strata,1800000,-,19355,1798,28-AUG-2019,Apartment,Freehold,2008,Resale,N.A,09,23,238214,Central Region,Singapore River
LAKEHOLMZ,82 Corporation Road  #12-05 ,1,115,Strata,1150000,-,10000,929,28-AUG-2019,Condominium,99 Yrs From 29/10/2001,2005,Resale,N.A,22,64,649820,West Region,Jurong West
ONE PEARL BANK,1 Pearl Bank  #11-02 ,1,40,Strata,1066000,-,26650,2476,28-AUG-2019,Apartment,99 Yrs From 01/03/2019,Uncompleted,New Sale,HDB,03,16,169016,Central Region,Outram
BOTANIQUE AT BARTLEY,229 Upper Paya Lebar Road  #08-18 ,1,68,Strata,1098000,-,16147,1500,28-AUG-2019,Condominium,99 Yrs From 14/04/2014,2019,Sub Sale,HDB,19,53,533871,North East Region,Serangoon
TREASURE AT TAMPINES,7 Tampines Lane  #10-31 ,1,85,Strata,1267000,-,14906,1385,28-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528487,East Region,Tampines
REFLECTIONS AT KEPPEL BAY,8 Keppel Bay View  #05-37 ,1,168,Strata,3335260,-,19853,1844,27-AUG-2019,Condominium,99 Yrs From 15/03/2006,2011,Resale,N.A,04,09,098406,Central Region,Bukit Merah
REGENTVILLE,8 Hougang Street 92  #03-02 ,1,91,Strata,755000,-,8297,771,27-AUG-2019,Apartment,99 Yrs From 24/04/1996,1999,Resale,HDB,19,53,538686,North East Region,Hougang
AFFINITY AT SERANGOON,18 Serangoon North Avenue 1  #12-01 ,1,107,Strata,1696000,-,15850,1473,27-AUG-2019,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554336,North East Region,Serangoon
ARC AT TAMPINES,7 Tampines Avenue 8  #13-11 ,1,132,Strata,1248000,-,9455,878,27-AUG-2019,Executive Condominium,99 Yrs From 22/02/2011,2014,Resale,N.A,18,52,529597,East Region,Tampines
HIGH PARK RESIDENCES,27 Fernvale Road  #02-28 ,1,46,Strata,600000,-,13043,1212,27-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,N.A,28,79,797415,North East Region,Sengkang
CARISSA PARK CONDOMINIUM,4 Flora Drive  #07-63 ,1,93,Strata,850000,-,9140,849,27-AUG-2019,Condominium,Freehold,2001,Resale,N.A,17,50,507026,East Region,Pasir Ris
MEADOWS @ PEIRCE,630 Upper Thomson Road  #01-73 ,1,251,Strata,2625000,-,10458,972,27-AUG-2019,Condominium,Freehold,2012,Resale,N.A,26,78,787132,North East Region,Ang Mo Kio
CITY GATE,371 Beach Road  #10-10 ,1,65,Strata,1300000,-,20000,1858,27-AUG-2019,Apartment,99 Yrs From 15/04/2014,2018,Resale,HDB,07,19,199597,Central Region,Kallang
PIERMONT GRAND,26 Sumang Walk  #11-11 ,1,124,Strata,1549200,-,12494,1161,27-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,HDB,19,82,828618,North East Region,Punggol
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #13-79 ,1,103,Strata,1427000,-,13854,1287,27-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
PARC MACKENZIE,68 Mackenzie Road  #05-06 ,1,124,Strata,1920000,-,15484,1438,27-AUG-2019,Apartment,Freehold,2009,Resale,N.A,09,22,228687,Central Region,Rochor
MELVILLE PARK,22 Simei Street 1  #06-14 ,1,97,Strata,680000,-,7010,651,27-AUG-2019,Condominium,99 Yrs From 01/09/1992,1996,Resale,N.A,18,52,529945,East Region,Tampines
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #14-79 ,1,103,Strata,1421000,-,13796,1282,27-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
PARC BOTANNIA,18 Fernvale Street  #19-28 ,1,73,Strata,1066240,-,14606,1357,27-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,HDB,28,79,797394,North East Region,Sengkang
THE FLORENCE RESIDENCES,85 Hougang Avenue 2  #09-23 ,1,62,Strata,974000,-,15710,1459,27-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538861,North East Region,Hougang
PARC VISTA,462 Corporation Road  #06-08 ,1,98,Strata,903888,-,9223,857,27-AUG-2019,Condominium,99 Yrs From 01/03/1995,1997,Resale,HDB,22,64,649816,West Region,Jurong West
THE CALROSE,521 Yio Chu Kang Road  #02-83 ,1,130,Strata,1988000,-,15292,1421,27-AUG-2019,Condominium,Freehold,2007,Resale,HDB,26,78,787086,North East Region,Ang Mo Kio
HIGH PARK RESIDENCES,25 Fernvale Road  #21-20 ,1,67,Strata,850000,-,12687,1179,27-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797639,North East Region,Sengkang
MEADOWS @ PEIRCE,632 Upper Thomson Road  #10-81 ,1,111,Strata,1430000,-,12883,1197,27-AUG-2019,Condominium,Freehold,2012,Resale,HDB,26,78,787133,North East Region,Ang Mo Kio
LA CASA,52 Woodlands Drive 16  #05-05 ,1,106,Strata,821000,-,7745,720,27-AUG-2019,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737900,North Region,Woodlands
BELYSA,59 Pasir Ris Drive 1  #15-16 ,1,83,Strata,818000,-,9855,916,27-AUG-2019,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,N.A,18,51,519532,East Region,Pasir Ris
THOMSON THREE,43 Bright Hill Drive  #14-14 ,1,66,Strata,1155000,-,17500,1626,27-AUG-2019,Apartment,99 Yrs From 07/11/2012,2016,Resale,N.A,20,57,573894,Central Region,Bishan
AUSTVILLE RESIDENCES,21 Sengkang East Avenue  #03-24 ,1,95,Strata,880000,-,9263,861,27-AUG-2019,Executive Condominium,99 Yrs From 24/08/2010,2014,Resale,HDB,19,54,544809,North East Region,Sengkang
TREASURE AT TAMPINES,11 Tampines Lane  #04-44 ,1,54,Strata,811000,-,15019,1395,27-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528480,East Region,Tampines
URBAN LOFTS,89 Rangoon Road  #04-05 ,1,39,Strata,640000,-,16410,1525,27-AUG-2019,Apartment,Freehold,2010,Resale,HDB,08,21,218375,Central Region,Kallang
SUITES DE LAUREL,2 Jalan Anak Bukit  #02-14 ,1,48,Strata,750000,-,15625,1452,27-AUG-2019,Apartment,999 Yrs From 10/06/1885,2012,Resale,N.A,21,58,588997,Central Region,Bukit Timah
PARK COLONIAL,2 Woodleigh Lane  #07-08 ,1,69,Strata,1434000,-,20783,1931,27-AUG-2019,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357685,Central Region,Toa Payoh
THE LUXURIE,23 Compassvale Road  #12-25 ,1,72,Strata,933000,-,12958,1204,27-AUG-2019,Condominium,99 Yrs From 15/06/2011,2015,Resale,HDB,19,54,544755,North East Region,Sengkang
HIGH PARK RESIDENCES,23 Fernvale Road  #13-16 ,1,54,Strata,732000,-,13556,1259,27-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,Private,28,79,797638,North East Region,Sengkang
ISLAND COUNTRY VILLAS,68 Old Upper Thomson Road ,1,238,Land,2068000,-,8700,808,27-AUG-2019,Semi-Detached House,99 Yrs From 28/08/1995,1999,Resale,N.A,20,57,574049,North East Region,Ang Mo Kio
THE HYDE,11 Balmoral Road  #11-05 ,1,116,Strata,3595680,-,30997,2880,27-AUG-2019,Condominium,Freehold,Uncompleted,New Sale,N.A,10,25,259796,Central Region,Tanglin
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #16-85 ,1,48,Strata,747000,-,15563,1446,27-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
PARC ESTA,904 Sims Avenue  #06-26 ,1,86,Strata,1453000,-,16895,1570,27-AUG-2019,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,HDB,14,40,408968,Central Region,Geylang
COSTA DEL SOL,70 Bayshore Road  #07-11 ,1,125,Strata,1550000,-,12400,1152,27-AUG-2019,Condominium,99 Yrs From 05/05/1997,2004,Resale,N.A,16,46,469987,East Region,Bedok
KENT RIDGE HILL RESIDENCES,50A South Buona Vista Road  #01-12 ,1,44,Strata,858000,-,19500,1812,27-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,HDB,05,11,118179,Central Region,Queenstown
CANBERRA RESIDENCES,517 Canberra Drive  #01-45 ,1,123,Strata,1070000,-,8699,808,27-AUG-2019,Condominium,99 Yrs From 08/09/2010,2013,Resale,HDB,27,76,768132,North Region,Sembawang
LE REVE,33 Kampong Eunos  #05-02 ,1,131,Strata,1565000,-,11947,1110,27-AUG-2019,Condominium,Freehold,2007,Resale,N.A,14,41,417786,East Region,Bedok
PARC ESTA,900 Sims Avenue  #12-05 ,1,42,Strata,830000,-,19762,1836,27-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408966,Central Region,Geylang
THE FLORENCE RESIDENCES,85 Hougang Avenue 2  #09-22 ,1,62,Strata,979000,-,15790,1467,27-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538861,North East Region,Hougang
HIGH PARK RESIDENCES,23 Fernvale Road  #21-10 ,1,108,Strata,1380000,-,12778,1187,27-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,Private,28,79,797638,North East Region,Sengkang
THE MINTON,12A Hougang Street 11  #11-60 ,1,101,Strata,1120000,-,11089,1030,27-AUG-2019,Condominium,99 Yrs From 27/07/2007,2013,Resale,HDB,19,53,534074,North East Region,Hougang
THE FLORENCE RESIDENCES,85 Hougang Avenue 2  #10-24 ,1,86,Strata,1319000,-,15337,1425,27-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538861,North East Region,Hougang
KENT RIDGE HILL RESIDENCES,68 South Buona Vista Road  #05-84 ,1,132,Strata,2486000,-,18833,1750,27-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,N.A,05,11,117328,Central Region,Queenstown
TREASURE AT TAMPINES,47 Tampines Lane  #12-159 ,1,96,Strata,1360000,-,14167,1316,27-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528462,East Region,Tampines
SUMMERDALE,8 Boon Lay Drive  #05-22 ,1,118,Strata,830000,-,7034,653,27-AUG-2019,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,N.A,22,64,649928,West Region,Jurong West
THE TAPESTRY,61 Tampines Street 86  #11-49 ,1,44,Strata,722100,-,16411,1525,26-AUG-2019,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528510,East Region,Tampines
HAIG COURT,156 Haig Road  #12-03 ,1,135,Strata,1955000,-,14481,1345,26-AUG-2019,Condominium,Freehold,2004,Resale,N.A,15,43,438793,Central Region,Marine Parade
PIERMONT GRAND,46 Sumang Walk  #17-54 ,1,92,Strata,995200,-,10817,1005,26-AUG-2019,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828628,North East Region,Punggol
NIM COLLECTION,17 Nim Rise ,1,177,Land,2738000,-,15469,1437,26-AUG-2019,Terrace House,99 Yrs From 13/10/2016,2019,New Sale,N.A,28,80,804428,North East Region,Serangoon
HARBOURLIGHTS,66 Telok Blangah Road  #03-09 ,1,67,Strata,1125000,-,16791,1560,26-AUG-2019,Apartment,Freehold,1997,Resale,HDB,04,09,098830,Central Region,Bukit Merah
THE FLORENCE RESIDENCES,87 Hougang Avenue 2  #12-32 ,1,62,Strata,996000,-,16065,1492,26-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538862,North East Region,Hougang
MONT BOTANIK RESIDENCE,2K Jalan Remaja  #08-06 ,1,72,Strata,1295900,-,17999,1672,26-AUG-2019,Condominium,Freehold,Uncompleted,New Sale,N.A,23,66,668728,West Region,Bukit Batok
NUOVO,23 Ang Mo Kio Avenue 9  #05-09 ,1,119,Strata,1080000,-,9076,843,26-AUG-2019,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569787,North East Region,Ang Mo Kio
BELGRAVIA GREEN,319 Belgravia Drive ,1,322,Strata,3089490,-,9595,891,26-AUG-2019,Terrace House,Freehold,Uncompleted,New Sale,N.A,28,80,804338,North East Region,Serangoon
SKY EVERTON,50 Everton Road  #07-01 ,1,47,Strata,1218000,-,25915,2408,26-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,HDB,02,08,089396,Central Region,Bukit Merah
EUHABITAT,222 Jalan Eunos  #03-106 ,1,49,Strata,650000,-,13265,1232,26-AUG-2019,Condominium,99 Yrs From 06/12/2010,2015,Resale,HDB,14,41,415871,East Region,Bedok
STARS OF KOVAN,986 Upper Serangoon Road  #11-24 ,1,68,Strata,1155000,-,16985,1578,26-AUG-2019,Apartment,99 Yrs From 25/02/2015,Uncompleted,Sub Sale,HDB,19,53,534732,North East Region,Hougang
PARC OLYMPIA,62 Flora Drive  #08-48 ,1,138,Strata,1440000,-,10435,969,26-AUG-2019,Condominium,99 Yrs From 25/01/2012,2015,Resale,HDB,17,50,506859,East Region,Pasir Ris
ALBA,8 Cairnhill Rise  #14-01 ,1,214,Strata,7380000,-,34486,3204,26-AUG-2019,Apartment,Freehold,2015,Resale,N.A,09,22,229743,Central Region,Newton
SOVEREIGN @ SIMON,45C Simon Place ,1,204,Strata,1880000,-,9216,856,26-AUG-2019,Terrace House,999 Yrs From 14/07/1884,2009,Resale,N.A,19,54,544856,North East Region,Hougang
THE BAYSHORE,32 Bayshore Road  #10-02 ,1,87,Strata,938000,-,10782,1002,26-AUG-2019,Condominium,99 Yrs From 31/05/1993,1997,Resale,N.A,16,46,469975,East Region,Bedok
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #16-56 ,1,48,Strata,715000,-,14896,1384,26-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
THE DAIRY FARM,11 Dairy Farm Road  #01-08 ,1,115,Strata,1600000,-,13913,1293,26-AUG-2019,Condominium,Freehold,1985,Resale,N.A,23,67,679040,West Region,Bukit Panjang
THE TRE VER,66 Potong Pasir Avenue 1  #17-28 ,1,46,Strata,837000,-,18196,1690,26-AUG-2019,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,HDB,13,35,358394,Central Region,Toa Payoh
THE TRE VER,68 Potong Pasir Avenue 1  #10-35 ,1,102,Strata,1720000,-,16863,1567,26-AUG-2019,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358395,Central Region,Toa Payoh
KANDIS RESIDENCE,6 Kandis Link  #02-09 ,1,68,Strata,919400,-,13521,1256,26-AUG-2019,Condominium,99 Yrs From 11/07/2016,Uncompleted,New Sale,HDB,27,75,756969,North Region,Sembawang
THE SKYWOODS,11 Dairy Farm Heights  #14-26 ,1,121,Strata,1650000,-,13636,1267,26-AUG-2019,Condominium,99 Yrs From 21/12/2012,2016,Resale,HDB,23,67,677661,West Region,Bukit Panjang
BOTANNIA,27 West Coast Park  #09-02 ,1,148,Strata,1950000,-,13176,1224,26-AUG-2019,Condominium,956 Yrs From 27/05/1928,2009,Resale,HDB,05,12,127720,West Region,Clementi
THE TRE VER,62 Potong Pasir Avenue 1  #15-14 ,1,70,Strata,1249000,-,17843,1658,26-AUG-2019,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358392,Central Region,Toa Payoh
STIRLING RESIDENCES,23 Stirling Road  #09-12 ,1,59,Strata,1253000,-,21237,1973,26-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148961,Central Region,Queenstown
EIGHT COURTYARDS,12 Canberra Drive  #02-21 ,1,128,Strata,1290000,-,10078,936,26-AUG-2019,Condominium,99 Yrs From 20/09/2010,2014,Resale,HDB,27,76,768094,North Region,Yishun
PARC ESTA,904 Sims Avenue  #16-20 ,1,39,Strata,814000,-,20872,1939,26-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408968,Central Region,Geylang
SENNETT RESIDENCE,31 Pheng Geck Avenue  #16-02 ,1,293,Strata,4100200,-,13994,1300,26-AUG-2019,Condominium,99 Yrs From 28/11/2011,2016,Resale,N.A,13,34,348226,Central Region,Toa Payoh
STIRLING RESIDENCES,23 Stirling Road  #36-17 ,1,71,Strata,1471000,-,20718,1925,26-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148961,Central Region,Queenstown
PARC BOTANNIA,16 Fernvale Street  #16-25 ,1,119,Strata,1627660,-,13678,1271,26-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,HDB,28,79,797393,North East Region,Sengkang
ELIZABETH HEIGHTS,57 Cairnhill Road  #08-03 ,1,232,Strata,4200000,-,18103,1682,26-AUG-2019,Condominium,Freehold,1983,Resale,N.A,09,22,229668,Central Region,Newton
SUTTON PLACE,28 Farrer Road  #05-03 ,1,260,Strata,3250000,-,12500,1161,26-AUG-2019,Condominium,Freehold,1989,Resale,HDB,10,26,268831,Central Region,Tanglin
MARTIN MODERN,10 Martin Place  #27-12 ,1,132,Strata,3966400,-,30048,2792,26-AUG-2019,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,N.A,09,23,237963,Central Region,River Valley
ONE DUSUN RESIDENCES,1 Jalan Dusun  #17-02 ,1,62,Strata,1020000,-,16452,1528,26-AUG-2019,Apartment,Freehold,2016,Resale,HDB,12,32,329363,Central Region,Novena
STIRLING RESIDENCES,25 Stirling Road  #17-29 ,1,61,Strata,1172000,-,19213,1785,26-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
THE FLORENCE RESIDENCES,93 Hougang Avenue 2  #07-62 ,1,129,Strata,1953000,-,15140,1406,26-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538865,North East Region,Hougang
HIGH PARK RESIDENCES,23 Fernvale Road  #21-16 ,1,54,Strata,735000,-,13611,1265,26-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797638,North East Region,Sengkang
THE WINDSOR,5 Ontario Avenue  #02-03 ,1,190,Strata,2430000,-,12789,1188,26-AUG-2019,Condominium,Freehold,1988,Resale,Private,20,57,576193,Central Region,Bishan
LENTOR VIEW,32 Lentor Place ,1,249,Land,2870000,-,11549,1073,26-AUG-2019,Terrace House,Freehold,1992,Resale,HDB,26,78,789019,North East Region,Ang Mo Kio
CASA MERAH,70 Tanah Merah Kechil Avenue  #10-38 ,1,88,Strata,1188000,-,13500,1254,26-AUG-2019,Apartment,99 Yrs From 11/07/2006,2009,Resale,N.A,16,46,465534,East Region,Bedok
ROSEWOOD,3 Rosewood Drive  #01-06 ,1,152,Strata,1070000,-,7039,654,26-AUG-2019,Condominium,99 Yrs From 20/06/2000,2003,Resale,HDB,25,73,737935,North Region,Woodlands
THE MINTON,10C Hougang Street 11  #09-41 ,1,87,Strata,969888,-,11148,1036,26-AUG-2019,Condominium,99 Yrs From 27/07/2007,2013,Resale,N.A,19,53,534077,North East Region,Hougang
MONTEREY PARK CONDOMINIUM,27 West Coast Rise  #10-10 ,1,122,Strata,1638888,-,13434,1248,26-AUG-2019,Condominium,999 Yrs From 21/02/1885,2005,Resale,HDB,05,12,127470,West Region,Clementi
THE TAPESTRY,57 Tampines Street 86  #03-26 ,1,86,Strata,1210950,-,14081,1308,26-AUG-2019,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528542,East Region,Tampines
TREASURE AT TAMPINES,25 Tampines Lane  #02-82 ,1,43,Strata,649000,-,15093,1402,26-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528473,East Region,Tampines
PARC BOTANNIA,18 Fernvale Street  #14-32 ,1,91,Strata,1328000,-,14593,1356,26-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797394,North East Region,Sengkang
THE WATERINA,73 Lorong 40 Geylang  #07-56 ,1,59,Strata,900000,-,15254,1417,26-AUG-2019,Apartment,Freehold,2005,Resale,HDB,14,39,398089,Central Region,Geylang
CONCOURSE SKYLINE,298 Beach Road  #25-14 ,1,131,Strata,3688994,-,28160,2616,26-AUG-2019,Apartment,99 Yrs From 13/03/2008,2014,Resale,N.A,07,19,199554,Central Region,Kallang
MARGARET VILLE,20 Margaret Drive  #36-08 ,1,110,Strata,2187654,-,19888,1848,26-AUG-2019,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,HDB,03,14,149312,Central Region,Queenstown
SAVANNAH CONDOPARK,33 Simei Rise  #07-07 ,1,95,Strata,855000,-,9000,836,26-AUG-2019,Condominium,99 Yrs From 29/11/2000,2005,Resale,HDB,18,52,528780,East Region,Tampines
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #16-11 ,1,43,Strata,660000,-,15349,1426,26-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
HIGH PARK RESIDENCES,31 Fernvale Road  #02-56 ,1,44,Strata,608000,-,13818,1284,26-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,Private,28,79,797417,North East Region,Sengkang
TANAH MERAH GREEN,12 Tanah Merah Kechil Ridge ,1,250,Land,2180000,-,8727,811,26-AUG-2019,Semi-Detached House,99 Yrs From 17/03/1997,1999,Resale,N.A,16,46,465597,East Region,Bedok
BALMORAL 8,8 Balmoral Road  #05-04 ,1,177,Strata,3476000,-,19638,1824,26-AUG-2019,Condominium,Freehold,2003,Resale,N.A,10,25,259792,Central Region,Newton
THE FLORENCE RESIDENCES,85 Hougang Avenue 2  #05-24 ,1,86,Strata,1289000,-,14988,1392,25-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538861,North East Region,Hougang
PARC ESTA,910 Sims Avenue  #13-45 ,1,59,Strata,1095000,-,18559,1724,25-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408971,Central Region,Geylang
LE QUEST,12 Bukit Batok Street 41  #09-37 ,1,82,Strata,1219000,-,14866,1381,25-AUG-2019,Apartment,99 Yrs From 29/08/2016,Uncompleted,New Sale,N.A,23,65,657978,West Region,Bukit Batok
DAINTREE RESIDENCE,11G Toh Tuck Road  #01-32 ,1,62,Strata,1047600,-,16897,1570,25-AUG-2019,Condominium,99 Yrs From 17/07/2017,Uncompleted,New Sale,N.A,21,59,596129,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #11-86 ,1,103,Strata,1358000,-,13184,1225,25-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
STIRLING RESIDENCES,23 Stirling Road  #17-19 ,1,64,Strata,1285000,-,20078,1865,25-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148961,Central Region,Queenstown
