Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
COMMONWEALTH TOWERS,232 Commonwealth Avenue  #15-22 ,1,43,Strata,840700,-,19551,1816,08-JUN-2016,Condominium,99 Yrs From 07/05/2013,Uncompleted,New Sale,HDB,03,14,149740,Central Region,Queenstown
THE LINE @ TANJONG RHU,6 Tanjong Rhu Road  #08-08 ,1,39,Strata,980000,-,25128,2334,08-JUN-2016,Condominium,Freehold,Uncompleted,New Sale,HDB,15,43,436883,Central Region,Kallang
VILLA VERDE,45 Verde Avenue ,1,150,Land,1460000,-,9733,904,08-JUN-2016,Terrace House,99 Yrs From 22/03/1997,2000,Resale,HDB,23,68,688313,West Region,Choa Chu Kang
HIGH PARK RESIDENCES,25 Fernvale Road  #22-17 ,1,66,Strata,801112,-,12138,1128,08-JUN-2016,Apartment,99 Yrs From 05/11/2014,Uncompleted,New Sale,HDB,28,79,797639,North East Region,Sengkang
WATER PLACE,173 Tanjong Rhu Road  #12-05 ,1,113,Strata,1525000,-,13496,1254,08-JUN-2016,Condominium,99 Yrs From 02/03/1998,2004,Resale,Private,15,43,436932,Central Region,Kallang
HILLINGTON GREEN,59 Hillview Avenue  #10-04 ,1,91,Strata,1025000,-,11264,1046,08-JUN-2016,Condominium,999 Yrs From 19/05/1883,2002,Resale,Private,23,66,669616,West Region,Bukit Batok
MURANO,349 Pasir Panjang Road  #03-03 ,1,80,Strata,1050000,-,13125,1219,08-JUN-2016,Apartment,Freehold,2008,Resale,Private,05,11,118691,Central Region,Queenstown
BELLEWATERS,25 Anchorvale Crescent  #02-31 ,1,124,Strata,1026000,-,8274,769,08-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544656,North East Region,Sengkang
THE QUINN,15 Bartley Road  #04-30 ,1,99,Strata,1635510,-,16520,1535,08-JUN-2016,Apartment,Freehold,2016,New Sale,Private,19,53,539766,North East Region,Serangoon
A TREASURE TROVE,62 Punggol Walk  #08-28 ,1,112,Strata,1230000,-,10982,1020,08-JUN-2016,Condominium,99 Yrs From 09/03/2011,2015,Sub Sale,HDB,19,82,828781,North East Region,Punggol
TRILIVE,115 Tampines Road  #04-15 ,1,51,Strata,883000,-,17314,1608,08-JUN-2016,Condominium,Freehold,Uncompleted,New Sale,N.A,19,53,533901,North East Region,Hougang
BELLEWATERS,13 Anchorvale Crescent  #07-05 ,1,108,Strata,953540,-,8829,820,07-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544650,North East Region,Sengkang
THE VALES,87 Anchorvale Crescent  #02-34 ,1,118,Strata,932000,-,7898,734,07-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,N.A,19,54,544628,North East Region,Sengkang
NORTH PARK RESIDENCES,31 Yishun Central 1  #04-68 ,1,116,Strata,1539700,-,13273,1233,07-JUN-2016,Apartment,99 Yrs From 19/03/2015,Uncompleted,New Sale,Private,27,76,768805,North Region,Yishun
SERANGOON GARDEN ESTATE,63 Chiselhurst Grove ,1,245,Land,3800000,-,15504,1440,07-JUN-2016,Terrace House,999 Yrs From 01/01/1956,Unknown,Resale,Private,19,55,558646,North East Region,Serangoon
MOONSTONE VIEW,31 Moonstone Lane  #02-03 ,1,99,Strata,988000,-,9980,927,07-JUN-2016,Apartment,Freehold,2000,Resale,HDB,12,32,328496,Central Region,Kallang
THE MEYERISE,97 Meyer Road  #13-07 ,1,119,Strata,2312000,-,19429,1805,07-JUN-2016,Condominium,Freehold,2014,Resale,Private,15,43,437918,Central Region,Marine Parade
THE PALETTE,105 Pasir Ris Grove  #02-16 ,1,83,Strata,845000,-,10181,946,07-JUN-2016,Condominium,99 Yrs From 20/10/2010,2015,Sub Sale,Private,18,51,518197,East Region,Pasir Ris
SCOTTS SQUARE,8 Scotts Road  #29-08 ,1,116,Strata,3800000,-,32759,3043,07-JUN-2016,Apartment,Freehold,2011,Resale,Private,09,22,228238,Central Region,Orchard
THREE THREE ROBIN,33 Robin Road  #07-01 ,1,147,Strata,2680000,-,18231,1694,07-JUN-2016,Apartment,Freehold,2005,Resale,Private,10,25,258208,Central Region,Tanglin
GRANGE HEIGHTS,15 St. Thomas Walk  #15-17 ,1,252,Strata,3100000,-,12302,1143,07-JUN-2016,Apartment,Freehold,1975,Resale,Private,09,23,238143,Central Region,River Valley
CITYLIGHTS,86 Jellicoe Road  #12-20 ,1,84,Strata,1450000,-,17262,1604,07-JUN-2016,Condominium,99 Yrs From 05/01/2004,2007,Resale,Private,08,20,208745,Central Region,Kallang
STURDEE RESIDENCES,10 Beatty Road  #27-04 ,1,39,Strata,743888,-,19074,1772,07-JUN-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
TREASURES@G6,35 Lorong 6 Geylang  #03-02 ,1,42,Strata,602000,-,14333,1332,07-JUN-2016,Apartment,Freehold,Uncompleted,New Sale,N.A,14,39,399187,Central Region,Geylang
COMPASS HEIGHTS,11 Sengkang Square  #13-25 ,1,116,Strata,1065000,-,9181,853,07-JUN-2016,Apartment,99 Yrs From 30/04/2000,2002,Resale,Private,19,54,545076,North East Region,Sengkang
THE SHELFORD,1E Shelford Road  #05-33 ,1,224,Strata,3590000,-,16027,1489,07-JUN-2016,Condominium,Freehold,2005,Resale,Private,11,28,286890,Central Region,Bukit Timah
KINGSFORD . HILLVIEW PEAK,105 Hillview Rise  #06-23 ,1,49,Strata,724000,-,14776,1373,07-JUN-2016,Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,N.A,23,66,667968,West Region,Bukit Batok
VARSITY PARK CONDOMINIUM,34 West Coast Road  #03-25 ,1,137,Strata,1650000,-,12044,1119,07-JUN-2016,Condominium,99 Yrs From 03/05/2004,2008,Resale,Private,05,12,127335,West Region,Clementi
THE TRILINQ,28 Jalan Lempeng  #15-04 ,1,85,Strata,1274000,-,14988,1392,07-JUN-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,N.A,05,12,128807,West Region,Clementi
KINGSFORD . HILLVIEW PEAK,105 Hillview Rise  #04-23 ,1,49,Strata,710000,-,14490,1346,07-JUN-2016,Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,23,66,667968,West Region,Bukit Batok
THE CRITERION,1 Yishun Street 51  #05-01 ,1,116,Strata,991200,-,8545,794,07-JUN-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767996,North Region,Yishun
H2O RESIDENCES,30 Fernvale Link  #10-01 ,1,105,Strata,1150000,-,10952,1018,07-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,HDB,28,79,797530,North East Region,Sengkang
BOTANIQUE AT BARTLEY,225 Upper Paya Lebar Road  #16-09 ,1,99,Strata,1438000,-,14525,1349,07-JUN-2016,Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,Private,19,53,533873,North East Region,Serangoon
BELLEWOODS,104 Woodlands Avenue 5  #10-10 ,1,102,Strata,845500,-,8289,770,07-JUN-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739012,North Region,Woodlands
THE BENCOOLEN,180A Bencoolen Street  #12-03 ,1,77,Strata,1080000,-,14026,1303,07-JUN-2016,Apartment,99 Yrs From 24/06/1995,1999,Resale,HDB,07,18,189647,Central Region,Rochor
VUE 8 RESIDENCE,93 Pasir Ris Heights  #01-23 ,1,99,Strata,930000,-,9394,873,07-JUN-2016,Condominium,99 Yrs From 10/09/2012,Uncompleted,New Sale,HDB,18,51,519288,East Region,Pasir Ris
LAKESIDE TOWER,9H Yuan Ching Road  #15-80 ,1,183,Strata,950000,-,5191,482,07-JUN-2016,Apartment,99 Yrs From 01/11/1975,Unknown,Resale,Private,22,61,618650,West Region,Jurong East
TANJONG RIA CONDOMINIUM,121 Tanjong Rhu Road  #03-37 ,1,112,Strata,1230000,-,10982,1020,07-JUN-2016,Condominium,99 Yrs From 31/05/1993,1997,Resale,Private,15,43,436914,Central Region,Kallang
KINGSFORD . HILLVIEW PEAK,101 Hillview Rise  #14-01 ,1,72,Strata,1070000,-,14861,1381,07-JUN-2016,Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,23,66,667981,West Region,Bukit Batok
MACPHERSON GARDEN ESTATE,11 Jalan Hiboran ,1,121,Land,1680000,-,13942,1295,07-JUN-2016,Terrace House,Freehold,Unknown,Resale,HDB,13,36,369078,Central Region,Toa Payoh
TIERRA VUE,42 St. Patrick'S Road  #01-24 ,1,135,Strata,1655000,-,12259,1139,07-JUN-2016,Condominium,Freehold,2009,Resale,HDB,15,42,424215,East Region,Bedok
TREVISTA,21 Lorong 3 Toa Payoh  #06-05 ,1,106,Strata,1480000,-,13962,1297,07-JUN-2016,Condominium,99 Yrs From 15/07/2008,2011,Resale,HDB,12,31,319581,Central Region,Toa Payoh
THE SERENADE @ HOLLAND,371 Holland Road  #07-02 ,1,140,Strata,1750000,-,12500,1161,07-JUN-2016,Condominium,99 Yrs From 05/06/2001,2004,Resale,Private,10,27,278698,Central Region,Bukit Timah
EASTWOOD REGENCY,40 Eastwood Road  #05-03 ,1,104,Strata,1080000,-,10385,965,07-JUN-2016,Apartment,Freehold,2010,Resale,HDB,16,48,486397,East Region,Bedok
THE SHAUGHNESSY,208 Miltonia Close ,1,327,Strata,1380000,-,4220,392,07-JUN-2016,Terrace House,99 Yrs From 19/03/2001,2006,Resale,HDB,27,76,768290,North Region,Yishun
RAFFLESIA CONDOMINIUM,31 Bishan Street 21  #18-05 ,1,111,Strata,1250000,-,11261,1046,07-JUN-2016,Condominium,99 Yrs From 18/07/1997,2003,Resale,Private,20,57,579800,Central Region,Bishan
NORTHWOOD,62 Jalan Mata Ayer  #03-14 ,1,105,Strata,956888,-,9113,847,07-JUN-2016,Condominium,Freehold,2009,Resale,HDB,27,75,759159,North Region,Mandai
MELVILLE PARK,22 Simei Street 1  #08-06 ,1,89,Strata,730000,-,8202,762,07-JUN-2016,Condominium,99 Yrs From 01/09/1992,1996,Resale,Private,18,52,529945,East Region,Tampines
DAWN VILLE,1 Butterworth Lane  #02-03 ,1,112,Strata,1270000,-,11339,1053,07-JUN-2016,Apartment,Freehold,1998,Resale,Private,15,43,439444,Central Region,Geylang
THE QUINN,11 Bartley Road  #03-15 ,1,52,Strata,892696,-,17167,1595,07-JUN-2016,Apartment,Freehold,2016,New Sale,HDB,19,53,539765,North East Region,Serangoon
TANGLIN REGENCY,383 Tanglin Road  #09-08 ,1,65,Strata,945000,-,14538,1351,07-JUN-2016,Condominium,99 Yrs From 01/05/1994,1998,Resale,Private,10,24,247966,Central Region,Bukit Merah
N.A.,301B Tanjong Katong Road ,1,110,Strata,820000,-,7455,693,07-JUN-2016,Apartment,Freehold,Unknown,Resale,HDB,15,43,437084,Central Region,Marine Parade
THE ORCHARD RESIDENCES,238 Orchard Boulevard  #44-07 ,1,229,Strata,7800000,-,34061,3164,07-JUN-2016,Apartment,99 Yrs From 13/03/2006,2010,Resale,HDB,09,23,237973,Central Region,Orchard
THE RISE @ OXLEY - RESIDENCES,73 Oxley Rise  #07-13 ,1,60,Strata,1515900,-,25265,2347,06-JUN-2016,Apartment,Freehold,Uncompleted,New Sale,Private,09,23,238699,Central Region,Museum
OASIS GARDEN,51 Jalan Bunga Rampai  #04-01 ,1,88,Strata,985000,-,11193,1040,06-JUN-2016,Condominium,Freehold,2009,Resale,Private,19,53,538420,Central Region,Toa Payoh
THE MINTON,12B Hougang Street 11  #14-64 ,1,124,Strata,1460000,-,11774,1094,06-JUN-2016,Condominium,99 Yrs From 27/07/2007,2013,Resale,Private,19,53,534073,North East Region,Hougang
THE VALES,79 Anchorvale Crescent  #13-19 ,1,85,Strata,774200,-,9108,846,06-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,Private,19,54,544624,North East Region,Sengkang
GRAND DUCHESS AT ST PATRICK'S,128 St. Patrick'S Road  #04-04 ,1,97,Strata,1510000,-,15567,1446,06-JUN-2016,Condominium,Freehold,2010,Resale,HDB,15,42,424210,East Region,Bedok
CASHEW HEIGHTS CONDOMINIUM,101 Cashew Road  #04-03 ,1,154,Strata,1500000,-,9740,905,06-JUN-2016,Condominium,999 Yrs From 25/09/1882,1992,Resale,HDB,23,67,679672,West Region,Bukit Panjang
PARK VILLAS,24 Park Villas Green ,1,150,Land,1620000,-,10793,1003,06-JUN-2016,Terrace House,99 Yrs From 01/05/1994,1997,Resale,Private,19,54,545428,North East Region,Hougang
D'MANOR,175 Tanah Merah Kechil Avenue ,1,253,Strata,1650000,-,6522,606,06-JUN-2016,Terrace House,99 Yrs From 14/03/1997,2000,Resale,HDB,16,46,465715,East Region,Bedok
BELMOND GREEN,15 Balmoral Road  #08-02 ,1,124,Strata,2209425,-,17818,1655,06-JUN-2016,Condominium,Freehold,2004,Resale,HDB,10,25,259801,Central Region,Tanglin
LEEDON RESIDENCE,14 Leedon Heights  #11-17 ,1,194,Strata,4300000,-,22165,2059,06-JUN-2016,Condominium,Freehold,2015,New Sale,HDB,10,26,267936,Central Region,Bukit Timah
EAST COAST PARK,32 First Street ,1,216,Land,3800000,-,17568,1632,06-JUN-2016,Terrace House,Freehold,Unknown,Resale,Private,15,45,458302,East Region,Bedok
HILLVIEW GARDEN ESTATE,17A Chu Lin Road ,1,100,Strata,910000,-,9100,845,06-JUN-2016,Apartment,998 Yrs From 12/10/1885,Unknown,Resale,HDB,23,66,669911,West Region,Bukit Batok
SOPHIA HILLS,27 Mount Sophia  #01-97 ,1,66,Strata,1340000,-,20303,1886,06-JUN-2016,Condominium,99 Yrs From 10/12/2013,Uncompleted,New Sale,HDB,09,22,228478,Central Region,Rochor
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #17-46 ,1,39,Strata,655000,-,16795,1560,06-JUN-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,N.A,13,35,358474,Central Region,Toa Payoh
NORTH PARK RESIDENCES,33 Yishun Central 1  #10-76 ,1,77,Strata,1109700,-,14412,1339,06-JUN-2016,Apartment,99 Yrs From 19/03/2015,Uncompleted,New Sale,Private,27,76,768806,North Region,Yishun
DUNMAN REGENCY,485 Dunman Road  #02-03 ,1,74,Strata,1180000,-,15946,1481,06-JUN-2016,Apartment,Freehold,2016,New Sale,Private,15,43,439190,Central Region,Geylang
BELLEWATERS,13 Anchorvale Crescent  #05-06 ,1,115,Strata,975100,-,8479,788,06-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544650,North East Region,Sengkang
OUE TWIN PEAKS,33 Leonie Hill Road  #27-12 ,1,130,Strata,3637400,-,27980,2599,06-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
HAZEL PARK CONDOMINIUM,27 Hazel Park Terrace  #01-06 ,1,180,Strata,1710000,-,9500,883,06-JUN-2016,Condominium,999 Yrs From 25/09/1882,2000,Resale,Private,23,67,678949,West Region,Bukit Panjang
GLOUCESTER MANSIONS,10 Newton Road  #04-03 ,1,63,Strata,1020000,-,16190,1504,06-JUN-2016,Apartment,Freehold,1999,Resale,Private,11,30,307947,Central Region,Novena
LAKEVILLE,7 Jurong Lake Link  #05-23 ,1,106,Strata,1419323,-,13390,1244,06-JUN-2016,Condominium,99 Yrs From 30/04/2013,Uncompleted,New Sale,N.A,22,64,648163,West Region,Jurong West
EMERALD GARDEN,33 Club Street  #07-05 ,1,92,Strata,1750000,-,19022,1767,06-JUN-2016,Condominium,999 Yrs From 01/10/1827,1999,Resale,HDB,01,06,069415,Central Region,Outram
BELLEWATERS,17 Anchorvale Crescent  #15-13 ,1,108,Strata,979110,-,9066,842,06-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544652,North East Region,Sengkang
THE YARDLEY,571 Upper Serangoon Road  #09-01 ,1,132,Strata,1410000,-,10682,992,06-JUN-2016,Apartment,Freehold,2005,Resale,Private,19,53,534798,North East Region,Serangoon
SEASTRAND,17 Pasir Ris Link  #04-40 ,1,53,Strata,570000,-,10755,999,06-JUN-2016,Condominium,99 Yrs From 03/01/2011,2014,Resale,HDB,18,51,518183,East Region,Pasir Ris
THE MAYFAIR,5 Jurong East Street 32  #05-05 ,1,110,Strata,990000,-,9000,836,06-JUN-2016,Condominium,99 Yrs From 04/12/1996,2000,Resale,HDB,22,60,609479,West Region,Jurong East
THOMSON IMPRESSIONS,3 Lorong Puntong  #06-14 ,1,43,Strata,715000,-,16628,1545,06-JUN-2016,Apartment,99 Yrs From 12/01/2015,Uncompleted,New Sale,HDB,20,57,576444,Central Region,Bishan
N.A.,18 Jalan Selamat ,1,465,Land,5000000,-,10764,1000,06-JUN-2016,Detached House,Freehold,1995,Resale,Private,14,41,418606,East Region,Bedok
THOMSON THREE,23 Bright Hill Drive ,1,305,Strata,2650000,-,8689,807,06-JUN-2016,Semi-Detached House,99 Yrs From 07/11/2012,2016,New Sale,Private,20,57,573884,Central Region,Bishan
THE MEYERISE,97 Meyer Road  #25-08 ,1,118,Strata,2360000,-,20000,1858,06-JUN-2016,Condominium,Freehold,2014,Resale,Private,15,43,437918,Central Region,Marine Parade
FLORAVIEW,3 Ang Mo Kio Street 66  #02-17 ,1,55,Strata,750000,-,13636,1267,06-JUN-2016,Apartment,Freehold,Uncompleted,New Sale,HDB,20,56,567706,North East Region,Ang Mo Kio
THE NAUTICAL,95 Jalan Sendudok  #02-32 ,1,105,Strata,1108888,-,10561,981,06-JUN-2016,Condominium,99 Yrs From 29/08/2011,2015,Sub Sale,Private,27,76,769473,North Region,Sembawang
BEVERLY HILL,61 Grange Road  #18-02 ,1,351,Strata,6100000,-,17379,1615,06-JUN-2016,Condominium,Freehold,1983,Resale,Private,10,24,249570,Central Region,Tanglin
BELLEWOODS,102 Woodlands Avenue 5  #11-07 ,1,102,Strata,853380,-,8366,777,06-JUN-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739011,North Region,Woodlands
OUE TWIN PEAKS,33 Leonie Hill Road  #33-14 ,1,51,Strata,1650000,-,32353,3006,06-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
KENTVIEW PARK,87 Pasir Panjang Hill  #02-10 ,1,110,Strata,1200000,-,10909,1013,06-JUN-2016,Condominium,Freehold,1994,Resale,Private,05,11,118892,Central Region,Queenstown
HAPPY ESTATE,25 Thomson Walk ,1,405,Land,4050000,-,9990,928,06-JUN-2016,Terrace House,Freehold,1984,Resale,Private,20,57,574472,North East Region,Ang Mo Kio
OEI TIONG HAM PARK,46 Oei Tiong Ham Park ,1,1089,Land,19000000,-,17446,1621,06-JUN-2016,Detached House,Freehold,Unknown,Resale,Private,10,26,267051,Central Region,Bukit Timah
THE TEMBUSU,107A Tampines Road  #03-07 ,1,127,Strata,1900000,1898500,14949,1389,06-JUN-2016,Condominium,Freehold,Uncompleted,New Sale,Private,19,53,534009,North East Region,Hougang
THE POIZ RESIDENCES,2 Meyappa Chettiar Road  #11-04 ,1,87,Strata,1285000,-,14770,1372,06-JUN-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,HDB,13,35,358472,Central Region,Toa Payoh
ECO SANCTUARY,61 Chestnut Avenue  #06-02 ,1,92,Strata,1141860,-,12412,1153,06-JUN-2016,Condominium,99 Yrs From 25/04/2012,Uncompleted,New Sale,N.A,23,67,679522,West Region,Bukit Panjang
OKIO,262 Balestier Road  #11-03 ,1,55,Strata,850000,-,15455,1436,06-JUN-2016,Apartment,Freehold,2015,Sub Sale,HDB,12,32,329714,Central Region,Novena
CAVENAGH HOUSE,100 Clemenceau Avenue North  #12-105 ,1,158,Strata,2210000,-,13987,1299,06-JUN-2016,Apartment,Freehold,Unknown,Resale,Private,09,22,229491,Central Region,Newton
THE PANORAMA,10 Ang Mo Kio Avenue 2  #02-12 ,1,106,Strata,1362937,-,12858,1195,06-JUN-2016,Condominium,99 Yrs From 08/04/2013,Uncompleted,New Sale,HDB,20,56,567696,North East Region,Ang Mo Kio
CHUAN PARK,244 Lorong Chuan  #07-06 ,1,109,Strata,939000,-,8615,800,06-JUN-2016,Condominium,99 Yrs From 06/06/1980,1985,Resale,Private,19,55,556745,North East Region,Serangoon
THE AMORE,53 Edgedale Plains  #04-02 ,1,121,Strata,1077000,-,8901,827,06-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828692,North East Region,Punggol
STURDEE RESIDENCES,10 Beatty Road  #10-04 ,1,39,Strata,693000,-,17769,1651,06-JUN-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
LOYANG VILLAS,132 Loyang Rise ,1,200,Land,1580000,-,7900,734,06-JUN-2016,Terrace House,99 Yrs From 01/05/1993,1995,Resale,Private,17,50,507469,East Region,Pasir Ris
BELLE VUE RESIDENCES,17 Oxley Walk  #02-08 ,1,192,Strata,3535000,-,18411,1710,06-JUN-2016,Condominium,Freehold,2010,Resale,Private,09,23,238591,Central Region,River Valley
SYMPHONY SUITES,5 Yishun Close  #05-10 ,1,83,Strata,913000,-,11000,1022,06-JUN-2016,Condominium,99 Yrs From 10/06/2014,Uncompleted,New Sale,HDB,27,76,768006,North Region,Yishun
ALLSWORTH PARK,365 Holland Road  #11-01 ,1,182,Strata,2600000,-,14286,1327,06-JUN-2016,Condominium,999 Yrs From 06/07/1885,1985,Resale,Private,10,27,278639,Central Region,Bukit Timah
BELLEWATERS,19 Anchorvale Crescent  #01-19 ,1,115,Strata,925000,-,8043,747,06-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544653,North East Region,Sengkang
N.A.,2 Brighton Avenue ,1,669,Land,7000000,-,10460,972,06-JUN-2016,Detached House,Freehold,1997,Resale,Private,19,55,559231,North East Region,Serangoon
CARIBBEAN AT KEPPEL BAY,32 Keppel Bay Drive  #06-54 ,1,126,Strata,2040000,-,16190,1504,06-JUN-2016,Condominium,99 Yrs From 16/08/1999,2004,Resale,HDB,04,09,098651,Central Region,Bukit Merah
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #15-51 ,1,50,Strata,813000,-,16260,1511,06-JUN-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,Private,13,35,358474,Central Region,Toa Payoh
ECO SANCTUARY,61 Chestnut Avenue  #18-07 ,1,92,Strata,1340790,-,14574,1354,06-JUN-2016,Condominium,99 Yrs From 25/04/2012,Uncompleted,New Sale,Private,23,67,679522,West Region,Bukit Panjang
THE INSPIRA,11 Arnasalam Chetty Road  #06-10 ,1,145,Strata,2550000,-,17586,1634,06-JUN-2016,Condominium,Freehold,2009,Resale,Private,09,23,239949,Central Region,River Valley
WATERBANK AT DAKOTA,82 Dakota Crescent  #08-26 ,1,106,Strata,1700000,-,16038,1490,06-JUN-2016,Condominium,99 Yrs From 07/12/2009,2013,Resale,Private,14,39,399947,Central Region,Geylang
N.A.,104 Coronation Road West ,1,419,Land,6000000,-,14316,1330,06-JUN-2016,Semi-Detached House,Freehold,Unknown,Resale,Private,10,26,269330,Central Region,Bukit Timah
THE GARDENS AT BISHAN,3 Sin Ming Walk  #05-21 ,1,107,Strata,1176000,-,10991,1021,06-JUN-2016,Condominium,99 Yrs From 22/03/1997,2004,Resale,HDB,20,57,575575,Central Region,Bishan
PALAZZETTO,8C Tanjong Rhu Road  #17-02 ,1,187,Strata,2000000,-,10695,994,06-JUN-2016,Apartment,Freehold,2002,Resale,Private,15,43,436891,Central Region,Kallang
AMARYLLIS VILLE,20 Newton Road  #12-06 ,1,91,Strata,1360000,-,14945,1388,06-JUN-2016,Condominium,99 Yrs From 24/10/1997,2004,Resale,HDB,11,30,307953,Central Region,Novena
OUE TWIN PEAKS,33 Leonie Hill Road  #34-08 ,1,98,Strata,3040000,-,31020,2882,06-JUN-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
BELLEWATERS,29 Anchorvale Crescent  #13-39 ,1,98,Strata,854370,-,8718,810,06-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544658,North East Region,Sengkang
COSTA DEL SOL,80 Bayshore Road  #10-25 ,1,115,Strata,1350000,-,11739,1091,06-JUN-2016,Condominium,99 Yrs From 05/05/1997,2003,Resale,Private,16,46,469992,East Region,Bedok
SOMMERVILLE PARK,91 Farrer Drive  #03-04 ,1,215,Strata,3138000,-,14595,1356,06-JUN-2016,Condominium,Freehold,1990,Resale,Private,10,25,259289,Central Region,Tanglin
BELLEWATERS,27 Anchorvale Crescent  #13-34 ,1,98,Strata,864270,-,8819,819,06-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544657,North East Region,Sengkang
THE SKYWOODS,1 Dairy Farm Heights  #02-02 ,1,94,Strata,1191645,-,12677,1178,06-JUN-2016,Condominium,99 Yrs From 21/12/2012,Uncompleted,New Sale,HDB,23,67,677666,West Region,Bukit Panjang
SIMS URBAN OASIS,10 Sims Drive  #16-36 ,1,58,Strata,852000,-,14690,1365,06-JUN-2016,Condominium,99 Yrs From 29/07/2014,Uncompleted,New Sale,Private,14,38,387390,Central Region,Geylang
THE TRILINQ,28 Jalan Lempeng  #27-01 ,1,66,Strata,1062000,-,16091,1495,05-JUN-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,HDB,05,12,128807,West Region,Clementi
