Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
PARK COLONIAL,6 Woodleigh Lane  #11-17 ,1,43,Strata,854000,-,19860,1845,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #08-74 ,1,67,Strata,918000,-,13701,1273,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
PARK COLONIAL,6 Woodleigh Lane  #05-21 ,1,63,Strata,1345000,-,21349,1983,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357687,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #05-11 ,1,63,Strata,1246000,-,19778,1837,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #13-29 ,1,43,Strata,655000,-,15233,1415,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
THE TAPESTRY,59 Tampines Street 86  #15-31 ,1,125,Strata,1512800,-,12102,1124,05-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,N.A,18,52,528509,East Region,Tampines
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #07-08 ,1,99,Strata,1362000,-,13758,1278,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #18-11 ,1,63,Strata,1310000,-,20794,1932,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
THE TAPESTRY,61 Tampines Street 86  #05-49 ,1,44,Strata,693720,-,15766,1465,05-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528510,East Region,Tampines
PARK COLONIAL,10 Woodleigh Lane  #02-44 ,1,59,Strata,1078000,-,18271,1697,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357657,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #05-23 ,1,63,Strata,1235000,-,19603,1821,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #04-28 ,1,43,Strata,801000,-,18628,1731,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #08-38 ,1,103,Strata,1401000,-,13602,1264,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #15-80 ,1,67,Strata,951000,-,14194,1319,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #07-07 ,1,91,Strata,1550000,-,17033,1582,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
MONT TIMAH,101 Bukit Way ,1,410,Strata,3750000,-,9146,850,05-JUL-2018,Terrace House,99 Yrs From 02/11/2004,2011,Resale,Private,21,58,587782,West Region,Bukit Panjang
STIRLING RESIDENCES,21 Stirling Road  #32-02 ,1,98,Strata,1879000,-,19173,1781,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK PLACE RESIDENCES AT PLQ,2 Paya Lebar Road  #17-05 ,1,62,Strata,1395000,-,22500,2090,05-JUL-2018,Apartment,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,14,40,409053,Central Region,Geylang
PARK COLONIAL,8 Woodleigh Lane  #06-25 ,1,47,Strata,944000,-,20085,1866,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,2 Woodleigh Lane  #05-02 ,1,116,Strata,2157000,-,18595,1728,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #09-02 ,1,98,Strata,1692000,-,17265,1604,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
THE POIZ RESIDENCES,8 Meyappa Chettiar Road  #18-13 ,1,353,Strata,3734000,-,10578,983,05-JUL-2018,Apartment,99 Yrs From 17/11/2014,2018,New Sale,Private,13,35,358455,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #15-62 ,1,43,Strata,658000,-,15302,1422,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
PARK COLONIAL,12 Woodleigh Lane  #01-51 ,1,91,Strata,1564000,-,17187,1597,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357658,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #10-24 ,1,41,Strata,792000,-,19317,1795,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
PARK COLONIAL,12 Woodleigh Lane  #05-56 ,1,59,Strata,1257000,-,21305,1979,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357658,Central Region,Toa Payoh
THE SAIL @ MARINA BAY,6 Marina Boulevard  #39-21 ,1,80,Strata,1670000,-,20875,1939,05-JUL-2018,Apartment,99 Yrs From 12/08/2002,2008,Resale,Private,01,01,018985,Central Region,Downtown Core
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #17-04 ,1,68,Strata,902000,-,13265,1232,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #12-24 ,1,41,Strata,800000,-,19512,1813,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #16-12 ,1,48,Strata,721000,-,15021,1395,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #13-63 ,1,85,Strata,1238000,-,14565,1353,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
PARK COLONIAL,4 Woodleigh Lane  #06-11 ,1,91,Strata,1812000,-,19912,1850,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
PARK COLONIAL,4 Woodleigh Lane  #08-12 ,1,63,Strata,1337000,-,21222,1972,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #08-52 ,1,59,Strata,1111000,-,18831,1749,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357658,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #06-51 ,1,91,Strata,1579000,-,17352,1612,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #08-39 ,1,67,Strata,937000,-,13985,1299,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #15-31 ,1,67,Strata,951000,-,14194,1319,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #09-63 ,1,85,Strata,1218000,-,14329,1331,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533819,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #39-09 ,1,59,Strata,1379070,-,23374,2172,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
PARK COLONIAL,10 Woodleigh Lane  #05-48 ,1,56,Strata,1146000,-,20464,1901,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #04-40 ,1,57,Strata,803000,-,14088,1309,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #10-43 ,1,99,Strata,1750000,-,17677,1642,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #08-82 ,1,138,Strata,1920000,-,13913,1293,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #05-50 ,1,48,Strata,701000,-,14604,1357,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #03-78 ,1,57,Strata,800000,-,14035,1304,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #09-35 ,1,85,Strata,1487000,-,17494,1625,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #09-27 ,1,58,Strata,1084000,-,18690,1736,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
MARGARET VILLE,20 Margaret Drive  #10-06 ,1,61,Strata,1166300,-,19120,1776,05-JUL-2018,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,N.A,03,14,149312,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #01-14 ,1,43,Strata,590000,-,13721,1275,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #07-08 ,1,125,Strata,2113000,-,16904,1570,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
PARK COLONIAL,6 Woodleigh Lane  #08-18 ,1,53,Strata,1020000,-,19245,1788,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #07-62 ,1,43,Strata,634000,-,14744,1370,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #07-04 ,1,57,Strata,816000,-,14316,1330,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
ISUITES @ TANI,2 Jalan Tani  #03-01 ,1,56,Strata,700000,-,12500,1161,05-JUL-2018,Apartment,999 Yrs From 19/02/1883,2012,Resale,Private,19,54,548540,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #09-23 ,1,48,Strata,703000,-,14646,1361,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #07-25 ,1,43,Strata,615000,-,14302,1329,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #04-50 ,1,48,Strata,698000,-,14542,1351,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #08-40 ,1,43,Strata,875000,-,20349,1890,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,10 Woodleigh Lane  #11-42 ,1,91,Strata,1609000,-,17681,1643,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357657,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #05-55 ,1,131,Strata,2397000,-,18298,1700,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #02-54 ,1,43,Strata,578000,-,13442,1249,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #07-64 ,1,67,Strata,915000,-,13657,1269,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #23-31 ,1,83,Strata,1619000,-,19506,1812,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #13-31 ,1,43,Strata,843000,-,19605,1821,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #04-29 ,1,43,Strata,796000,-,18512,1720,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #10-07 ,1,48,Strata,725000,-,15104,1403,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #13-72 ,1,103,Strata,1428000,-,13864,1288,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #12-07 ,1,48,Strata,731000,-,15229,1415,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #03-29 ,1,43,Strata,625000,-,14535,1350,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
PARK COLONIAL,2 Woodleigh Lane  #15-02 ,1,154,Strata,2353000,-,15279,1419,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #09-31 ,1,83,Strata,1518000,-,18289,1699,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #04-54 ,1,43,Strata,584000,-,13581,1262,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,2 Woodleigh Lane  #06-04 ,1,63,Strata,1199000,-,19032,1768,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
PARK COLONIAL,2 Woodleigh Lane  #11-04 ,1,63,Strata,1223000,-,19413,1803,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357685,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #02-02 ,1,98,Strata,1647000,-,16806,1561,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,2 Woodleigh Lane  #07-03 ,1,101,Strata,1900000,-,18812,1748,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357685,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #03-56 ,1,48,Strata,653000,-,13604,1264,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #06-02 ,1,98,Strata,1673000,-,17071,1586,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,12 Woodleigh Lane  #05-52 ,1,59,Strata,1095000,-,18559,1724,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357658,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #06-56 ,1,59,Strata,1261000,-,21373,1986,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #12-61 ,1,57,Strata,830000,-,14561,1353,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
MARTIN MODERN,10 Martin Place  #27-10 ,1,71,Strata,2142986,-,30183,2804,05-JUL-2018,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,Private,09,23,237963,Central Region,River Valley
STIRLING RESIDENCES,21 Stirling Road  #16-03 ,1,71,Strata,1308000,-,18423,1711,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,4 Woodleigh Lane  #05-09 ,1,56,Strata,1059000,-,18911,1757,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #07-07 ,1,48,Strata,716000,-,14917,1386,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
PARK COLONIAL,4 Woodleigh Lane  #03-09 ,1,56,Strata,1051000,-,18768,1744,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #05-31 ,1,67,Strata,911000,-,13597,1263,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #12-43 ,1,99,Strata,1760000,-,17778,1652,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #02-56 ,1,48,Strata,650000,-,13542,1258,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #06-63 ,1,85,Strata,1203000,-,14153,1315,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #11-24 ,1,41,Strata,796000,-,19415,1804,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #18-08 ,1,125,Strata,2205000,-,17640,1639,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #26-11 ,1,63,Strata,1354000,-,21492,1997,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
PARK COLONIAL,12 Woodleigh Lane  #14-56 ,1,59,Strata,1297000,-,21983,2042,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #08-78 ,1,57,Strata,824000,-,14456,1343,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #02-80 ,1,67,Strata,899000,-,13418,1247,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
PARK COLONIAL,6 Woodleigh Lane  #13-18 ,1,53,Strata,1036000,-,19547,1816,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #07-31 ,1,67,Strata,919000,-,13716,1274,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #15-30 ,1,57,Strata,844000,-,14807,1376,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
PARC MACKENZIE,68 Mackenzie Road  #02-04 ,1,102,Strata,1570000,-,15392,1430,05-JUL-2018,Apartment,Freehold,2009,Resale,Private,09,22,228687,Central Region,Rochor
MARTIN MODERN,10 Martin Place  #23-08 ,1,130,Strata,4023250,-,30948,2875,05-JUL-2018,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,Private,09,23,237963,Central Region,River Valley
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #04-57 ,1,43,Strata,591000,-,13744,1277,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #04-07 ,1,91,Strata,1533000,-,16846,1565,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
PARK COLONIAL,4 Woodleigh Lane  #03-16 ,1,56,Strata,1051000,-,18768,1744,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357686,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #16-68 ,1,57,Strata,852000,-,14947,1389,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533819,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #06-10 ,1,43,Strata,602000,-,14000,1301,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #07-10 ,1,43,Strata,605000,-,14070,1307,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #10-61 ,1,57,Strata,822000,-,14421,1340,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #01-62 ,1,43,Strata,616000,-,14326,1331,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #01-46 ,1,91,Strata,1564000,-,17187,1597,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #28-01 ,1,41,Strata,901000,-,21976,2042,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #11-01 ,1,41,Strata,803000,-,19585,1820,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #06-24 ,1,43,Strata,612000,-,14233,1322,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #10-53 ,1,43,Strata,602000,-,14000,1301,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #08-66 ,1,85,Strata,1216000,-,14306,1329,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533819,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #11-08 ,1,125,Strata,2143000,-,17144,1593,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown

