Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
RIVERFRONT RESIDENCES,49 Hougang Avenue 7  #09-48 ,1,81,Strata,1100000,-,13580,1262,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533817,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #02-11 ,1,63,Strata,1233000,-,19571,1818,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #09-06 ,1,81,Strata,1168000,-,14420,1340,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #17-24 ,1,41,Strata,821000,-,20024,1860,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #03-36 ,1,43,Strata,591000,-,13744,1277,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #02-21 ,1,57,Strata,787000,-,13807,1283,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533814,North East Region,Hougang
STRATUM,90 Elias Road  #01-30 ,1,161,Strata,1300000,-,8075,750,04-JUL-2018,Condominium,99 Yrs From 11/07/2012,2016,Sub Sale,Private,18,51,519950,East Region,Pasir Ris
STRATUM,102 Elias Road  #02-71 ,1,40,Strata,585000,-,14625,1359,04-JUL-2018,Condominium,99 Yrs From 11/07/2012,2016,Sub Sale,HDB,18,51,519956,East Region,Pasir Ris
THE COUNTRYSIDE,173 Countryside Road ,1,318,Land,3500000,-,11010,1023,04-JUL-2018,Semi-Detached House,Freehold,1998,Resale,Private,26,78,786895,North East Region,Ang Mo Kio
SOL ACRES,4 Choa Chu Kang Grove  #07-08 ,1,68,Strata,643000,-,9456,878,04-JUL-2018,Executive Condominium,99 Yrs From 02/06/2014,2018,New Sale,HDB,23,68,688239,West Region,Choa Chu Kang
MIRO,1 Lincoln Road  #23-03 ,1,132,Strata,2288000,-,17333,1610,04-JUL-2018,Apartment,Freehold,2012,Resale,HDB,11,30,308365,Central Region,Novena
MARINA ONE RESIDENCES,23 Marina Way  #09-26 ,1,107,Strata,2778000,-,25963,2412,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
EIGHT RIVERSUITES,6 Whampoa East  #27-15 ,1,91,Strata,1500000,-,16484,1531,04-JUL-2018,Condominium,99 Yrs From 11/07/2011,2016,Resale,HDB,12,33,338519,Central Region,Kallang
THE NAUTICAL,93 Jalan Sendudok  #04-07 ,1,41,Strata,545000,-,13293,1235,04-JUL-2018,Condominium,99 Yrs From 29/08/2011,2015,Resale,Private,27,76,769472,North Region,Sembawang
SELETARIS,503 Sembawang Road  #03-25 ,1,129,Strata,1055000,-,8178,760,04-JUL-2018,Condominium,Freehold,2001,Resale,HDB,27,75,757707,North Region,Sembawang
MIMOSA TERRACE,5 Mimosa View ,1,150,Land,2615000,-,17433,1620,04-JUL-2018,Terrace House,Freehold,2004,Resale,HDB,28,80,805585,North East Region,Serangoon
THE CASCADIA,925 Bukit Timah Road  #05-13 ,1,92,Strata,1660000,-,18043,1676,04-JUL-2018,Condominium,Freehold,2010,Resale,Private,21,58,589640,Central Region,Bukit Timah
MARINA ONE RESIDENCES,23 Marina Way  #09-33 ,1,108,Strata,2598000,-,24056,2235,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
CENTRO RESIDENCES,59 Ang Mo Kio Avenue 8  #17-11 ,1,112,Strata,1800000,-,16071,1493,04-JUL-2018,Condominium,99 Yrs From 11/12/2007,2014,Resale,HDB,20,56,567752,North East Region,Ang Mo Kio
HILLVIEW HEIGHTS,29A Hillview Avenue  #04-08 ,1,92,Strata,1200000,-,13043,1212,04-JUL-2018,Condominium,Freehold,1996,Resale,Private,23,66,669562,West Region,Bukit Batok
MARINA ONE RESIDENCES,23 Marina Way  #13-26 ,1,107,Strata,2862000,-,26748,2485,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
336 RIVER VALLEY,336 River Valley Road  #09-01 ,1,143,Strata,3790064,-,26504,2462,04-JUL-2018,Apartment,Freehold,1984,Resale,Private,09,23,238366,Central Region,River Valley
BAYVILLE CONDOMINIUM,42 South Buona Vista Road  #04-12 ,1,117,Strata,1338000,-,11436,1062,04-JUL-2018,Condominium,Freehold,1996,Resale,Private,05,11,118166,Central Region,Queenstown
MARINA ONE RESIDENCES,23 Marina Way  #11-27 ,1,107,Strata,2841000,-,26551,2467,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,N.A,01,01,018979,Central Region,Downtown Core
N.A.,1B Buckley Road ,1,456,Land,8350000,-,18323,1702,04-JUL-2018,Semi-Detached House,Freehold,Unknown,Resale,Private,11,30,309742,Central Region,Novena
3@SANDILANDS,3 Sandilands Road  #03-03 ,1,89,Strata,1015000,-,11404,1060,04-JUL-2018,Apartment,999 Yrs From 01/01/1886,2010,Resale,Private,19,54,546066,North East Region,Hougang
MARINA ONE RESIDENCES,23 Marina Way  #07-26 ,1,107,Strata,2758000,-,25776,2395,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
THE GARDENS AT BISHAN,3 Sin Ming Walk  #08-31 ,1,112,Strata,1360000,-,12143,1128,04-JUL-2018,Condominium,99 Yrs From 22/03/1997,2004,Resale,Private,20,57,575575,Central Region,Bishan
BLUE HORIZON,23 West Coast Crescent  #13-09 ,1,108,Strata,1300000,-,12037,1118,04-JUL-2018,Condominium,99 Yrs From 14/08/2000,2005,Resale,Private,05,12,128046,West Region,Clementi
MARINA ONE RESIDENCES,23 Marina Way  #10-36 ,1,145,Strata,3681000,-,25386,2358,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
THE HILLIER,2 Hillview Rise  #24-02 ,1,48,Strata,788000,-,16417,1525,04-JUL-2018,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
RV EDGE,2 Shanghai Road  #02-16 ,1,46,Strata,988000,-,21478,1995,04-JUL-2018,Apartment,Freehold,2013,Resale,Private,10,24,248209,Central Region,Tanglin
336 RIVER VALLEY,336 River Valley Road  #13-02 ETC ,22,3621,Strata,95970784,-,26504,2462,04-JUL-2018,Apartment,Freehold,1984,Resale,Private,09,23,238366,Central Region,River Valley
RIVERBANK @ FERNVALE,11 Fernvale Close  #04-04 ,1,64,Strata,780000,-,12188,1132,04-JUL-2018,Condominium,99 Yrs From 10/07/2013,2017,Resale,HDB,28,79,797475,North East Region,Sengkang
MARINA ONE RESIDENCES,23 Marina Way  #10-25 ,1,147,Strata,3639000,-,24755,2300,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,HDB,01,01,018979,Central Region,Downtown Core
THE TREVOSE,60 Trevose Crescent  #02-25 ,1,176,Strata,2500000,-,14205,1320,04-JUL-2018,Condominium,99 Yrs From 14/12/1996,2001,Resale,Private,11,29,298090,Central Region,Novena
336 RIVER VALLEY,336 River Valley Road  #10-02 ,1,145,Strata,3843072,-,26504,2462,04-JUL-2018,Apartment,Freehold,1984,Resale,Private,09,23,238366,Central Region,River Valley
PARC BOTANNIA,16 Fernvale Street  #20-19 ,1,54,Strata,855000,-,15833,1471,04-JUL-2018,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797393,North East Region,Sengkang
SAVANNAH CONDOPARK,49 Simei Rise  #01-38 ,1,190,Strata,1520000,-,8000,743,04-JUL-2018,Condominium,99 Yrs From 29/11/2000,2005,Resale,HDB,18,52,528788,East Region,Tampines
DUNMAN VIEW,100 Haig Road  #06-03 ,1,109,Strata,1180000,-,10826,1006,04-JUL-2018,Condominium,99 Yrs From 24/10/1997,2004,Resale,HDB,15,43,438797,Central Region,Geylang
MARINA ONE RESIDENCES,23 Marina Way  #12-27 ,1,107,Strata,2809000,-,26252,2439,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
PARRY PARK,81 Parry Terrace ,1,165,Land,2560000,-,15553,1445,04-JUL-2018,Terrace House,999 Yrs From 16/08/1877,1991,Resale,Private,19,54,547174,North East Region,Hougang
MARINA ONE RESIDENCES,23 Marina Way  #10-32 ,1,119,Strata,2784000,-,23395,2173,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,N.A,01,01,018979,Central Region,Downtown Core
RIO VISTA,26 Upper Serangoon View  #09-29 ,1,116,Strata,1080000,-,9310,865,04-JUL-2018,Condominium,99 Yrs From 02/01/2001,2004,Resale,Private,19,53,534206,North East Region,Hougang
MARINA ONE RESIDENCES,23 Marina Way  #12-31 ,1,67,Strata,1898000,-,28328,2632,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,HDB,01,01,018979,Central Region,Downtown Core
THE WATERSIDE,11 Tanjong Rhu Road  #11-04 ,1,223,Strata,4400000,-,19731,1833,04-JUL-2018,Condominium,Freehold,1992,Resale,Private,15,43,436896,Central Region,Kallang
336 RIVER VALLEY,336 River Valley Road  #08-01 ,1,143,Strata,5000000,-,34965,3248,04-JUL-2018,Apartment,Freehold,1984,Resale,Private,09,23,238366,Central Region,River Valley
MARINA ONE RESIDENCES,23 Marina Way  #07-27 ,1,107,Strata,2758000,-,25776,2395,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #06-27 ,1,107,Strata,2790000,-,26075,2422,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,HDB,01,01,018979,Central Region,Downtown Core
RIVERSAILS,6 Upper Serangoon Crescent  #15-13 ,1,103,Strata,1188000,-,11534,1072,04-JUL-2018,Condominium,99 Yrs From 07/12/2011,2016,Resale,HDB,19,53,534033,North East Region,Hougang
MARINA ONE RESIDENCES,23 Marina Way  #10-19 ,1,94,Strata,2541330,-,27035,2512,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
THOMSON THREE,43 Bright Hill Drive  #20-11 ,1,66,Strata,1150000,-,17424,1619,04-JUL-2018,Apartment,99 Yrs From 07/11/2012,2016,Resale,HDB,20,57,573894,Central Region,Bishan
AVANT RESIDENCES,10 Aljunied Road  #02-01 ,1,37,Strata,649800,-,17562,1632,04-JUL-2018,Apartment,99 Yrs From 22/03/2012,2012,Resale,Private,14,38,389799,Central Region,Geylang
MARINA ONE RESIDENCES,23 Marina Way  #13-27 ,1,107,Strata,2862000,-,26748,2485,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #09-19 ,1,94,Strata,2532420,-,26941,2503,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #27-26 ,1,107,Strata,3297000,-,30813,2863,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
336 RIVER VALLEY,336 River Valley Road  #07-01 ,1,143,Strata,4500000,-,31469,2923,04-JUL-2018,Apartment,Freehold,1984,Resale,Private,09,23,238366,Central Region,River Valley
MARINA ONE RESIDENCES,23 Marina Way  #10-30 ,1,65,Strata,1872000,-,28800,2676,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,HDB,01,01,018979,Central Region,Downtown Core
ADANA @ THOMSON,8 Old Upper Thomson Road  #05-03 ,1,52,Strata,888888,-,17094,1588,04-JUL-2018,Apartment,Freehold,2018,New Sale,Private,20,57,573868,North East Region,Ang Mo Kio
AFFINITY AT SERANGOON,18 Serangoon North Avenue 1  #09-09 ,1,44,Strata,746000,-,16955,1575,04-JUL-2018,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,HDB,19,55,554336,North East Region,Serangoon
MARINA ONE RESIDENCES,23 Marina Way  #06-22 ,1,65,Strata,1801000,-,27708,2574,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
TREE HOUSE,68 Chestnut Avenue  #09-17 ,1,107,Strata,1180000,-,11028,1025,04-JUL-2018,Condominium,99 Yrs From 23/11/2009,2013,Resale,Private,23,67,679521,West Region,Bukit Panjang
THE PATERSON,63 Paterson Road  #18-04 ,1,113,Strata,2825000,-,25000,2323,04-JUL-2018,Condominium,Freehold,2004,Resale,Private,09,23,238539,Central Region,River Valley
MARINA ONE RESIDENCES,23 Marina Way  #11-19 ,1,94,Strata,2550240,-,27130,2520,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #25-27 ,1,107,Strata,3174000,-,29664,2756,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
N.A.,143 Jalan Batalong East ,1,307,Land,2950000,-,9609,893,04-JUL-2018,Semi-Detached House,Freehold,1991,Resale,Private,17,50,509635,East Region,Pasir Ris
MARINA ONE RESIDENCES,23 Marina Way  #28-26 ,1,107,Strata,3334000,-,31159,2895,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
CAYMAN RESIDENCES,1A East Coast Avenue ,1,156,Land,4675000,-,29968,2784,04-JUL-2018,Terrace House,Freehold,Uncompleted,New Sale,Private,15,45,454869,East Region,Bedok
ONE DUSUN RESIDENCES,1 Jalan Dusun  #26-01 ,1,45,Strata,845000,-,18778,1744,04-JUL-2018,Apartment,Freehold,2016,Resale,Private,12,32,329363,Central Region,Novena
THE TAPESTRY,63 Tampines Street 86  #09-58 ,1,56,Strata,871560,-,15564,1446,04-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,Private,18,52,528511,East Region,Tampines
MARINA ONE RESIDENCES,23 Marina Way  #04-20 ,1,66,Strata,1849000,-,28015,2603,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #05-20 ,1,67,Strata,1870000,-,27910,2593,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,N.A,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #10-22 ,1,67,Strata,1854000,-,27672,2571,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
THE COTZ,171 Telok Kurau Road  #03-08 ,1,42,Strata,580000,-,13810,1283,04-JUL-2018,Apartment,Freehold,2010,Resale,Private,15,42,423824,East Region,Bedok
THE SENSORIA,1 Jalan Ulu Sembawang  #02-11 ,1,100,Strata,970000,-,9700,901,04-JUL-2018,Condominium,Freehold,2007,Resale,HDB,27,75,758930,North Region,Sembawang
INTERNATIONAL PLAZA,10 Anson Road  #49-14 ,1,140,Strata,1650000,-,11786,1095,04-JUL-2018,Apartment,99 Yrs From 02/06/1970,1976,Resale,Private,02,07,079903,Central Region,Downtown Core
THOMSON IMPRESSIONS,7 Lorong Puntong ,1,189,Strata,2500000,-,13228,1229,04-JUL-2018,Semi-Detached House,99 Yrs From 12/01/2015,2018,New Sale,HDB,20,57,576446,Central Region,Bishan
MARINA ONE RESIDENCES,23 Marina Way  #08-26 ,1,107,Strata,2768000,-,25869,2403,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
RV EDGE,2 Shanghai Road  #02-10 ,1,34,Strata,775000,-,22794,2118,04-JUL-2018,Apartment,Freehold,2013,Resale,HDB,10,24,248209,Central Region,Tanglin
336 RIVER VALLEY,336 River Valley Road  #13-04 ,1,285,Strata,11000000,-,38596,3586,04-JUL-2018,Apartment,Freehold,1984,Resale,Private,09,23,238366,Central Region,River Valley
MARINA ONE RESIDENCES,23 Marina Way  #05-21 ,1,64,Strata,1762200,-,27534,2558,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,N.A,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #09-28 ,1,147,Strata,3673000,-,24986,2321,04-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
MI CASA,321 Choa Chu Kang Avenue 3  #14-22 ,1,102,Strata,985000,-,9657,897,04-JUL-2018,Condominium,99 Yrs From 25/08/2008,2012,Resale,HDB,23,68,689864,West Region,Choa Chu Kang
HOLLAND RESIDENCES,1 Taman Warna  #05-02 ,1,203,Strata,3750000,-,18473,1716,04-JUL-2018,Condominium,Freehold,2012,Resale,Private,10,27,276337,Central Region,Bukit Timah
RIVERTREES RESIDENCES,21 Fernvale Close  #09-04 ,1,54,Strata,780000,-,14444,1342,04-JUL-2018,Apartment,99 Yrs From 28/08/2013,2017,Sub Sale,HDB,28,79,797460,North East Region,Sengkang
JADE VINE GARDENS,3 Kang Choo Bin Walk ,1,172,Land,2320000,-,13512,1255,04-JUL-2018,Terrace House,999 Yrs From 19/02/1883,1991,Resale,HDB,19,54,548224,North East Region,Hougang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #01-13 ,1,103,Strata,1057500,-,10267,954,03-JUL-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
D'SAVILLE,22 Jalan Tenggiri  #04-01 ,1,110,Strata,1420000,-,12909,1199,03-JUL-2018,Apartment,Freehold,2003,Resale,Private,15,42,428268,East Region,Bedok
LA CASA,58 Woodlands Drive 16  #10-18 ,1,120,Strata,900000,-,7500,697,03-JUL-2018,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737897,North Region,Woodlands
WATERTOWN,73 Punggol Central  #05-70 ,1,53,Strata,790000,-,14906,1385,03-JUL-2018,Apartment,99 Yrs From 18/05/2011,2017,Sub Sale,HDB,19,82,828756,North East Region,Punggol
MERALODGE,83 Hillview Avenue  #02-01 ,1,105,Strata,1200000,-,11429,1062,03-JUL-2018,Condominium,Freehold,1997,Resale,Private,23,66,669583,West Region,Bukit Batok
SUNRISE VILLA,36 Sunrise Avenue ,1,300,Land,3550000,-,11833,1099,03-JUL-2018,Semi-Detached House,Freehold,1993,Resale,HDB,28,80,806689,North East Region,Ang Mo Kio
SUMMERHILL,52 Hume Avenue  #05-08 ,1,88,Strata,1220000,-,13864,1288,03-JUL-2018,Condominium,Freehold,2002,Resale,Private,21,59,596230,West Region,Bukit Batok
NORTHWOOD,72 Jalan Mata Ayer  #03-27 ,1,151,Strata,1468000,-,9722,903,03-JUL-2018,Condominium,Freehold,2009,Resale,HDB,27,75,757489,North Region,Mandai
MARGARET VILLE,20 Margaret Drive  #38-08 ,1,110,Strata,2317000,-,21064,1957,03-JUL-2018,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,Private,03,14,149312,Central Region,Queenstown
WATERTOWN,71 Punggol Central  #06-59 ,1,75,Strata,1107800,-,14771,1372,03-JUL-2018,Apartment,99 Yrs From 18/05/2011,2017,Sub Sale,HDB,19,82,828755,North East Region,Punggol
STRATA,1 Essex Road  #17-03 ,1,99,Strata,1730000,-,17475,1623,03-JUL-2018,Apartment,Freehold,2006,Resale,Private,11,30,309329,Central Region,Novena
RIPPLE BAY,6 Pasir Ris Link  #05-28 ,1,72,Strata,830000,-,11528,1071,03-JUL-2018,Condominium,99 Yrs From 10/08/2011,2015,Resale,HDB,18,51,518161,East Region,Pasir Ris
PARC BOTANNIA,12 Fernvale Street  #18-10 ,1,47,Strata,700000,-,14894,1384,03-JUL-2018,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797391,North East Region,Sengkang
SPRINGVALE,907 East Coast Road  #04-12 ,1,90,Strata,1140000,-,12667,1177,03-JUL-2018,Apartment,Freehold,1995,Resale,HDB,15,45,459107,East Region,Bedok
THE GARDEN RESIDENCES,1 Serangoon North View  #06-06 ,1,48,Strata,870100,-,18127,1684,03-JUL-2018,Apartment,99 Yrs From 30/10/2017,Uncompleted,New Sale,HDB,19,55,554343,North East Region,Serangoon
GLENDALE PARK,25A Hillview Avenue  #09-06 ,1,127,Strata,1480000,-,11654,1083,03-JUL-2018,Condominium,Freehold,2000,Resale,Private,23,66,669617,West Region,Bukit Batok
WALLICH RESIDENCE,3 Wallich Street  #42-05 ,1,60,Strata,2113888,-,35231,3273,03-JUL-2018,Apartment,99 Yrs From 21/02/2011,2017,New Sale,HDB,02,07,078882,Central Region,Downtown Core
MARTIN MODERN,8 Martin Place  #20-01 ,1,167,Strata,5540920,-,33179,3082,03-JUL-2018,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,Private,09,23,237992,Central Region,River Valley
ALTEZ,16 Enggor Street  #34-03 ,1,70,Strata,1480000,-,21143,1964,03-JUL-2018,Apartment,99 Yrs From 06/02/2008,2014,Resale,HDB,02,07,079717,Central Region,Downtown Core
HAPPY ESTATE,30 Thomson Heights ,1,321,Land,3800000,-,11838,1100,03-JUL-2018,Semi-Detached House,Freehold,1984,Resale,Private,20,57,574858,North East Region,Ang Mo Kio
THE ANCHORAGE,370E Alexandra Road  #09-08 ,1,108,Strata,1580000,-,14630,1359,03-JUL-2018,Condominium,Freehold,1997,Resale,Private,03,15,159958,Central Region,Queenstown
RESIDENCES @ LIMAU,10A Jalan Limau Bali ,1,181,Land,3250000,-,17926,1665,03-JUL-2018,Terrace House,Freehold,2007,Resale,Private,16,46,468481,East Region,Bedok
THOMSON GRAND,17 Sin Ming Walk  #09-07 ,1,128,Strata,1850000,-,14453,1343,03-JUL-2018,Condominium,99 Yrs From 08/02/2010,2015,Resale,HDB,20,57,573913,Central Region,Bishan
SEMBAWANG HILLS ESTATE,47 Seraya Crescent ,1,378,Land,4030000,-,10664,991,03-JUL-2018,Semi-Detached House,Freehold,Unknown,Resale,Private,20,57,575861,North East Region,Ang Mo Kio
ASPEN LOFT,170 Joo Chiat Terrace  #04-06 ,1,119,Strata,1340000,-,11261,1046,03-JUL-2018,Apartment,Freehold,2005,Resale,HDB,15,42,427317,Central Region,Geylang
THE PARC CONDOMINIUM,7 West Coast Walk  #09-15 ,1,141,Strata,2180000,-,15461,1436,03-JUL-2018,Condominium,Freehold,2010,Resale,HDB,05,12,127159,West Region,Clementi
GUILIN VIEW,26 Bukit Batok Street 52  #08-06 ,1,117,Strata,1010000,-,8632,802,03-JUL-2018,Condominium,99 Yrs From 24/04/1996,2000,Resale,HDB,23,65,659247,West Region,Bukit Batok
CASPIAN,58 Lakeside Drive  #05-36 ,1,106,Strata,1180000,-,11132,1034,03-JUL-2018,Condominium,99 Yrs From 17/03/2008,2012,Resale,HDB,22,64,648319,West Region,Jurong West
N.A.,7 Still Lane ,1,213,Land,4500000,-,21107,1961,03-JUL-2018,Terrace House,Freehold,Uncompleted,New Sale,Private,15,42,424028,East Region,Bedok
VIVACE,19 Tong Watt Road  #02-08 ,1,39,Strata,848000,-,21744,2020,03-JUL-2018,Apartment,999 Yrs From 01/07/1841,2012,Resale,HDB,09,23,238011,Central Region,River Valley
CHANTILLY RISE,82 Hillview Avenue  #08-10 ,1,134,Strata,1528000,-,11403,1059,03-JUL-2018,Condominium,Freehold,1998,Resale,Private,23,66,669581,West Region,Bukit Batok
SUITES @ PAYA LEBAR,418 Upper Paya Lebar Road  #03-10 ,1,34,Strata,530000,-,15588,1448,03-JUL-2018,Apartment,Freehold,2013,Resale,HDB,19,53,534996,North East Region,Hougang
THE CREST,103 Prince Charles Crescent  #09-11 ,1,76,Strata,1712000,-,22526,2093,03-JUL-2018,Condominium,99 Yrs From 21/12/2012,2017,Resale,Private,03,15,159018,Central Region,Bukit Merah
THE METROPOLITAN CONDOMINIUM,8 Alexandra View  #26-06 ,1,130,Strata,1820000,-,14000,1301,03-JUL-2018,Condominium,99 Yrs From 17/02/2006,2009,Resale,Private,03,15,158747,Central Region,Bukit Merah
NATURALIS,2 Lorong M Telok Kurau  #04-06 ,1,57,Strata,775000,-,13596,1263,03-JUL-2018,Apartment,Freehold,2011,Resale,HDB,15,42,425279,East Region,Bedok
FORESQUE RESIDENCES,109 Petir Road  #21-19 ,1,69,Strata,880000,-,12754,1185,03-JUL-2018,Condominium,99 Yrs From 10/01/2011,2014,Resale,Private,23,67,678276,West Region,Bukit Panjang
ICON,10 Gopeng Street  #29-08 ,1,53,Strata,1160000,-,21887,2033,03-JUL-2018,Apartment,99 Yrs From 29/01/2002,2007,Resale,Private,02,07,078878,Central Region,Downtown Core
PARC IMPERIAL,253C Pasir Panjang Road  #03-23 ,1,46,Strata,820000,-,17826,1656,03-JUL-2018,Condominium,Freehold,2010,Resale,Private,05,11,117425,Central Region,Queenstown
PARVIS,12 Holland Hill  #05-06 ,1,158,Strata,3250000,-,20570,1911,03-JUL-2018,Condominium,Freehold,2012,Resale,Private,10,27,278743,Central Region,Bukit Timah
HEDGES PARK CONDOMINIUM,87 Flora Drive  #05-61 ,1,74,Strata,780000,-,10541,979,03-JUL-2018,Condominium,99 Yrs From 28/07/2010,2015,Resale,Private,17,50,506889,East Region,Pasir Ris
THE TOMLINSON,20 Cuscaden Road  #17-01 ,1,344,Strata,7200000,-,20930,1944,03-JUL-2018,Apartment,Freehold,2002,Resale,Private,10,24,249726,Central Region,Orchard
D'LEEDON,7 Leedon Heights  #10-18 ,1,126,Strata,2100000,-,16667,1548,03-JUL-2018,Condominium,99 Yrs From 08/04/2010,2014,Resale,Private,10,26,267953,Central Region,Bukit Timah
BARTLEY RESIDENCES,5A Lorong How Sun  #05-29 ,1,43,Strata,715000,-,16628,1545,03-JUL-2018,Apartment,99 Yrs From 29/06/2011,2015,Resale,HDB,19,53,536563,North East Region,Serangoon
WATERFRONT ISLE,732 Bedok Reservoir Road  #04-15 ,1,85,Strata,1110000,-,13059,1213,03-JUL-2018,Condominium,99 Yrs From 26/11/2009,2015,Resale,Private,16,47,479262,East Region,Bedok
THE MINT RESIDENCES,180 Joo Chiat Terrace  #02-06 ,1,81,Strata,977000,-,12062,1121,03-JUL-2018,Apartment,Freehold,2009,Resale,Private,15,42,427326,Central Region,Geylang
THE LENOX,396 Changi Road  #03-13 ,1,65,Strata,915000,-,14077,1308,03-JUL-2018,Apartment,Freehold,2014,Resale,Private,14,41,415899,East Region,Bedok
THE TROPICA,61 Tampines Avenue 1  #04-05 ,1,92,Strata,878000,-,9543,887,03-JUL-2018,Condominium,99 Yrs From 04/12/1996,2000,Resale,HDB,18,52,529776,East Region,Tampines
BLEU @ EAST COAST,562 Upper East Coast Road  #01-12 ,1,125,Strata,1450000,-,11600,1078,03-JUL-2018,Condominium,Freehold,2008,Resale,Private,16,46,466581,East Region,Bedok
