Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE PALETTE,109 Pasir Ris Grove  #05-21 ,1,107,Strata,1168000,-,10916,1014,06-JAN-2020,Condominium,99 Yrs From 20/10/2010,2015,Resale,N.A,18,51,518199,East Region,Pasir Ris
KENT RIDGE HILL RESIDENCES,50A South Buona Vista Road  #05-18 ,1,83,Strata,1405000,-,16928,1573,06-JAN-2020,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,N.A,05,11,118179,Central Region,Queenstown
LEEDON GREEN,30 Leedon Heights  #06-17 ,1,50,Strata,1511100,-,30222,2808,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266223,Central Region,Bukit Timah
LEEDON GREEN,30 Leedon Heights  #12-19 ,1,149,Strata,3813900,-,25597,2378,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,Private,10,26,266223,Central Region,Bukit Timah
LEEDON GREEN,30 Leedon Heights  #02-19 ,1,126,Strata,3431600,-,27235,2530,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266223,Central Region,Bukit Timah
LEEDON GREEN,30 Leedon Heights  #02-22 ,1,97,Strata,2657900,-,27401,2546,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266223,Central Region,Bukit Timah
CHANGI RISE CONDOMINIUM,12 Simei Rise  #04-35 ,1,117,Strata,970000,-,8291,770,06-JAN-2020,Condominium,99 Yrs From 29/11/2000,2004,Resale,HDB,18,52,528805,East Region,Tampines
THE ROCHESTER RESIDENCES,33 Rochester Drive  #22-10 ,1,81,Strata,1200000,-,14815,1376,06-JAN-2020,Apartment,99 Yrs From 02/02/2005,2011,Resale,HDB,05,13,138638,Central Region,Queenstown
RIVER ISLES,58 Edgedale Plains  #04-16 ,1,106,Strata,990000,-,9340,868,06-JAN-2020,Condominium,99 Yrs From 06/02/2012,2015,Resale,HDB,19,82,828823,North East Region,Punggol
WOODSVALE,1 Woodlands Drive 72  #09-03 ,1,119,Strata,770000,-,6471,601,06-JAN-2020,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands
LEEDON GREEN,38 Leedon Heights  #10-52 ,1,76,Strata,2303700,-,30312,2816,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
SUITES @ SIMS,468 Sims Avenue  #02-10 ,1,35,Strata,470000,-,13429,1248,06-JAN-2020,Apartment,Freehold,2013,Resale,N.A,14,38,387544,Central Region,Geylang
LEEDON GREEN,36 Leedon Heights  #06-49 ,1,126,Strata,3720500,-,29528,2743,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266077,Central Region,Bukit Timah
LEEDON GREEN,38 Leedon Heights  #09-52 ,1,76,Strata,2295700,-,30207,2806,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
LEEDON GREEN,38 Leedon Heights  #03-55 ,1,66,Strata,1886400,-,28582,2655,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
AMBER RESIDENCES,50 Amber Road  #11-03 ,1,141,Strata,2680000,-,19007,1766,06-JAN-2020,Condominium,Freehold,2011,Resale,N.A,15,43,439888,Central Region,Marine Parade
HOCK SWEE HILL,10A Begonia Drive ,1,262,Land,3280000,-,12543,1165,06-JAN-2020,Semi-Detached House,999 Yrs From 14/02/1991,1993,Resale,HDB,28,80,809864,North East Region,Serangoon
LEEDON GREEN,38 Leedon Heights  #08-52 ,1,76,Strata,2295700,-,30207,2806,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
LEEDON GREEN,28 Leedon Heights  #05-15 ,1,97,Strata,2865600,-,29542,2745,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266222,Central Region,Bukit Timah
JADESCAPE,6 Shunfu Road  #03-25 ,1,132,Strata,2277000,-,17250,1603,06-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
LEEDON GREEN,26 Leedon Heights  #06-01 ,1,57,Strata,1714800,-,30084,2795,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266221,Central Region,Bukit Timah
CHESTERVALE,33 Bangkit Road  #13-01 ,1,131,Strata,940000,-,7176,667,06-JAN-2020,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679974,West Region,Bukit Panjang
CENTRAL GREEN CONDOMINIUM,1 Jalan Membina  #19-02 ,1,86,Strata,1300000,-,15116,1404,06-JAN-2020,Condominium,99 Yrs From 01/07/1992,1995,Resale,N.A,03,16,169479,Central Region,Bukit Merah
CORALS AT KEPPEL BAY,17 Keppel Bay Drive  #02-32 ,1,130,Strata,2700000,-,20769,1930,06-JAN-2020,Condominium,99 Yrs From 26/02/2007,2016,Resale,N.A,04,09,098020,Central Region,Bukit Merah
LA BRISA,50 Lorong 28 Geylang  #05-01 ,1,43,Strata,580000,-,13488,1253,06-JAN-2020,Apartment,Freehold,2012,Resale,HDB,14,39,398453,Central Region,Geylang
LEEDON GREEN,26 Leedon Heights  #05-01 ,1,57,Strata,1706700,-,29942,2782,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266221,Central Region,Bukit Timah
LEEDON GREEN,38 Leedon Heights  #11-52 ,1,76,Strata,2311700,-,30417,2826,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
THE NEXUS,963 Bukit Timah Road  #05-22 ,1,124,Strata,2150000,-,17339,1611,06-JAN-2020,Condominium,Freehold,2006,Resale,N.A,21,58,589656,Central Region,Bukit Timah
TERRENE AT BUKIT TIMAH,125 Jalan Jurong Kechil  #05-34 ,1,49,Strata,815000,-,16633,1545,06-JAN-2020,Condominium,999 Yrs From 19/06/1885,2013,Resale,N.A,21,59,598681,Central Region,Bukit Timah
N.A.,250B Geylang Road ,1,61,Strata,450000,-,7377,685,06-JAN-2020,Apartment,Freehold,Unknown,Resale,N.A,14,38,389308,Central Region,Geylang
THE JADE,9 Bukit Batok Central Link  #24-03 ,1,124,Strata,1362880,-,10991,1021,06-JAN-2020,Condominium,99 Yrs From 02/10/2001,2004,Resale,HDB,23,65,658074,West Region,Bukit Batok
ASPEN HEIGHTS,261 River Valley Road  #04-18 ,1,147,Strata,2750000,-,18707,1738,06-JAN-2020,Condominium,999 Yrs From 01/07/1841,1998,Resale,N.A,09,23,238307,Central Region,River Valley
LAKEHOLMZ,80 Corporation Road  #07-02 ,1,119,Strata,1110000,-,9328,867,06-JAN-2020,Condominium,99 Yrs From 29/10/2001,2005,Resale,HDB,22,64,649819,West Region,Jurong West
SUMMER GARDENS,85 Upper Changi Road East ,1,282,Strata,1850000,-,6560,609,06-JAN-2020,Terrace House,99 Yrs From 23/06/1995,1999,Resale,N.A,16,48,486180,East Region,Bedok
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #08-56 ,1,48,Strata,701000,-,14604,1357,06-JAN-2020,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
HAUS ON HANDY,28 Handy Road  #04-10 ,1,63,Strata,1962400,-,31149,2894,06-JAN-2020,Condominium,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,09,22,229240,Central Region,Museum
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #05-67 ,1,85,Strata,1228000,-,14447,1342,06-JAN-2020,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533819,North East Region,Hougang
JEWEL @ BUANGKOK,87 Compassvale Bow  #06-25 ,1,43,Strata,630000,-,14651,1361,06-JAN-2020,Condominium,99 Yrs From 12/09/2012,2016,Resale,HDB,19,54,544686,North East Region,Sengkang
ARTRA,10 Alexandra View  #38-04 ,1,73,Strata,1663000,-,22781,2116,06-JAN-2020,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,N.A,03,15,158745,Central Region,Bukit Merah
DOUBLE BAY RESIDENCES,21B Simei Street 4  #09-47 ,1,122,Strata,1540000,-,12623,1173,06-JAN-2020,Condominium,99 Yrs From 07/04/2008,2012,Resale,N.A,18,52,528719,East Region,Tampines
HIGH PARK RESIDENCES,25 Fernvale Road  #08-22 ,1,114,Strata,1398000,-,12263,1139,06-JAN-2020,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,N.A,28,79,797639,North East Region,Sengkang
JADESCAPE,4 Shunfu Road  #16-18 ,1,71,Strata,1339300,-,18863,1752,06-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575743,Central Region,Bishan
JADESCAPE,6 Shunfu Road  #20-21 ,1,98,Strata,1831400,-,18688,1736,06-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
LEEDON GREEN,26 Leedon Heights  #09-05 ,1,66,Strata,1953600,-,29600,2750,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266221,Central Region,Bukit Timah
STRATUM,96 Elias Road  #03-50 ,1,72,Strata,828000,-,11500,1068,06-JAN-2020,Condominium,99 Yrs From 11/07/2012,2016,Resale,N.A,18,51,519953,East Region,Pasir Ris
PARC ESTA,914 Sims Avenue  #17-61 ,1,69,Strata,1275000,-,18478,1717,06-JAN-2020,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,N.A,14,40,408973,Central Region,Geylang
LEEDON GREEN,26 Leedon Heights  #09-06 ,1,89,Strata,2617800,-,29413,2733,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266221,Central Region,Bukit Timah
LEEDON GREEN,26 Leedon Heights  #08-08 ,1,50,Strata,1549200,-,30984,2878,06-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266221,Central Region,Bukit Timah
GRANDEUR 8,10 Ang Mo Kio Central 3  #17-14 ,1,114,Strata,1200000,-,10526,978,06-JAN-2020,Condominium,99 Yrs From 16/07/2002,2005,Resale,N.A,20,56,567745,North East Region,Ang Mo Kio
KERRISDALE,30 Sturdee Road  #26-03 ,1,92,Strata,1190000,-,12935,1202,06-JAN-2020,Condominium,99 Yrs From 02/04/1998,2005,Resale,N.A,08,20,207852,Central Region,Kallang
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #07-08 ,1,126,Strata,1025000,-,8135,756,06-JAN-2020,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,N.A,18,52,529862,East Region,Tampines
PARC CLEMATIS,8A Jalan Lempeng  #07-20 ,1,120,Strata,2020000,-,16833,1564,06-JAN-2020,Apartment,99 Yrs From 08/08/2019,Uncompleted,New Sale,N.A,05,12,128823,West Region,Clementi
DAINTREE RESIDENCE,11H Toh Tuck Road  #02-40 ,1,66,Strata,1114100,-,16880,1568,05-JAN-2020,Condominium,99 Yrs From 17/07/2017,Uncompleted,New Sale,N.A,21,59,596130,Central Region,Bukit Timah
KANDIS RESIDENCE,2 Kandis Link  #03-06 ,1,74,Strata,965000,-,13041,1211,05-JAN-2020,Condominium,99 Yrs From 11/07/2016,Uncompleted,New Sale,N.A,27,75,756967,North Region,Sembawang
JADESCAPE,16 Shunfu Road  #16-57 ,1,49,Strata,933000,-,19041,1769,05-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575749,Central Region,Bishan
ARTRA,10 Alexandra View  #39-10 ,1,97,Strata,2095200,-,21600,2007,05-JAN-2020,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,N.A,03,15,158745,Central Region,Bukit Merah
JADESCAPE,2 Shunfu Road  #20-06 ,1,49,Strata,955000,-,19490,1811,05-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575742,Central Region,Bishan
ONE HOLLAND VILLAGE RESIDENCES,1 Holland Village Way  #02-08 ,1,74,Strata,2007563,1987487,26858,2495,05-JAN-2020,Apartment,99 Yrs From 13/08/2018,Uncompleted,New Sale,N.A,10,27,275754,Central Region,Queenstown
TREASURE AT TAMPINES,57 Tampines Lane  #12-196 ,1,80,Strata,1111112,-,13889,1290,05-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528457,East Region,Tampines
JADESCAPE,6 Shunfu Road  #03-21 ,1,94,Strata,1702800,-,18115,1683,05-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
VAN HOLLAND,188 Holland Road  #01-10 ,1,46,Strata,1495000,-,32500,3019,05-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,278584,Central Region,Bukit Timah
PARKSUITES,22 Holland Grove Road  #03-25 ,1,73,Strata,1600000,-,21918,2036,05-JAN-2020,Apartment,110 Yrs From 01/11/2017,Uncompleted,New Sale,N.A,10,27,278802,Central Region,Bukit Timah
VAN HOLLAND,188 Holland Road  #05-07 ,1,64,Strata,2101000,-,32828,3050,05-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,278584,Central Region,Bukit Timah
PIERMONT GRAND,42 Sumang Walk  #09-44 ,1,90,Strata,1062100,-,11801,1096,05-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828626,North East Region,Punggol
AFFINITY AT SERANGOON,18 Serangoon North Avenue 1  #13-08 ,1,70,Strata,1170000,-,16714,1553,05-JAN-2020,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554336,North East Region,Serangoon
AFFINITY AT SERANGOON,20 Serangoon North Avenue 1  #02-18 ,1,70,Strata,1119000,-,15986,1485,05-JAN-2020,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554337,North East Region,Serangoon
THE FLORENCE RESIDENCES,81 Hougang Avenue 2  #11-03 ,1,67,Strata,1092000,-,16299,1514,05-JAN-2020,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538859,North East Region,Hougang
THE TRE VER,68 Potong Pasir Avenue 1  #14-35 ,1,102,Strata,1752000,-,17176,1596,05-JAN-2020,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358395,Central Region,Toa Payoh
WHISTLER GRAND,107 West Coast Vale  #12-01 ,1,57,Strata,868180,-,15231,1415,05-JAN-2020,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,05,12,126751,West Region,Clementi
MIDTOWN BAY,122 Beach Road  #13-05 ,1,68,Strata,2075500,2039500,29993,2786,05-JAN-2020,Apartment,99 Yrs From 02/01/2018,Uncompleted,New Sale,N.A,07,18,189770,Central Region,Downtown Core
THE FLORENCE RESIDENCES,95 Hougang Avenue 2  #05-72 ,1,45,Strata,723000,-,16067,1493,04-JAN-2020,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,533754,North East Region,Hougang
AFFINITY AT SERANGOON,18 Serangoon North Avenue 1  #10-04 ,1,68,Strata,1165000,-,17132,1592,04-JAN-2020,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554336,North East Region,Serangoon
PARC ESTA,904 Sims Avenue  #18-25 ,1,69,Strata,1156000,-,16754,1556,04-JAN-2020,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408968,Central Region,Geylang
JADESCAPE,12 Shunfu Road  #08-43 ,1,153,Strata,2720600,-,17782,1652,04-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575747,Central Region,Bishan
ARENA RESIDENCES,20 Guillemard Crescent  #13-02 ,1,83,Strata,1708000,-,20578,1912,04-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,14,39,399915,Central Region,Geylang
PIERMONT GRAND,44 Sumang Walk  #16-49 ,1,84,Strata,1022220,-,12169,1131,04-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828627,North East Region,Punggol
VAN HOLLAND,188 Holland Road  #05-06 ,1,72,Strata,2345000,-,32569,3026,04-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,278584,Central Region,Bukit Timah
MEYER MANSION,79 Meyer Road  #21-08 ,1,160,Strata,4700900,-,29381,2730,04-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,15,43,437906,Central Region,Marine Parade
TREASURE AT TAMPINES,27 Tampines Lane  #09-96 ,1,101,Strata,1429112,-,14150,1315,04-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528472,East Region,Tampines
JADESCAPE,4 Shunfu Road  #12-15 ,1,49,Strata,890000,-,18163,1687,04-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575743,Central Region,Bishan
THE TAPESTRY,55 Tampines Street 86  #06-23 ,1,164,Strata,2205800,-,13450,1250,04-JAN-2020,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,N.A,18,52,528541,East Region,Tampines
PARC CLEMATIS,8C Jalan Lempeng  #07-39 ,1,97,Strata,1716000,-,17691,1644,04-JAN-2020,Apartment,99 Yrs From 08/08/2019,Uncompleted,New Sale,N.A,05,12,128825,West Region,Clementi
THE TRE VER,66 Potong Pasir Avenue 1  #17-26 ,1,69,Strata,1252000,-,18145,1686,04-JAN-2020,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358394,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,19 Bidadari Park Drive  #04-15 ,1,64,Strata,1274000,-,19906,1849,04-JAN-2020,Apartment,99 Yrs From 18/09/2017,Uncompleted,New Sale,N.A,13,36,367794,Central Region,Toa Payoh
BOULEVARD 88,86 Orchard Boulevard  #25-04 ,1,122,Strata,4989600,-,40898,3800,04-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,10,24,248655,Central Region,Orchard
JADESCAPE,8 Shunfu Road  #18-30 ,1,71,Strata,1325000,-,18662,1734,04-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575745,Central Region,Bishan
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #13-26 ,1,48,Strata,748000,-,15583,1448,04-JAN-2020,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
LE QUEST,12 Bukit Batok Street 41  #15-38 ,1,95,Strata,1459000,-,15358,1427,04-JAN-2020,Apartment,99 Yrs From 29/08/2016,Uncompleted,New Sale,N.A,23,65,657978,West Region,Bukit Batok
BEDOK RIA,23 Bedok Ria Crescent ,1,375,Land,3480000,-,9273,861,03-JAN-2020,Terrace House,Freehold,1991,Resale,N.A,16,48,489839,East Region,Bedok
CARIBBEAN AT KEPPEL BAY,40 Keppel Bay Drive  #02-93 ,1,114,Strata,1775000,-,15570,1447,03-JAN-2020,Condominium,99 Yrs From 16/08/1999,2004,Resale,N.A,04,09,098655,Central Region,Bukit Merah
3 ORCHARD BY-THE-PARK,3 Orchard Boulevard  #11-02 ,1,165,Strata,6358080,-,38534,3580,03-JAN-2020,Condominium,Freehold,2017,Resale,Private,10,24,248653,Central Region,Orchard
WATERTOWN,71 Punggol Central  #08-50 ,1,54,Strata,750000,-,13889,1290,03-JAN-2020,Apartment,99 Yrs From 18/05/2011,2017,Resale,N.A,19,82,828755,North East Region,Punggol
BELYSA,59 Pasir Ris Drive 1  #01-17 ,1,130,Strata,1110000,-,8538,793,03-JAN-2020,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,N.A,18,51,519532,East Region,Pasir Ris
LOYANG VILLAS,56 Loyang Rise ,1,150,Land,1380000,-,9200,855,03-JAN-2020,Terrace House,99 Yrs From 01/05/1993,1996,Resale,HDB,17,50,507545,East Region,Pasir Ris
TREASURE AT TAMPINES,39 Tampines Lane  #08-125 ,1,43,Strata,678112,-,15770,1465,03-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528466,East Region,Tampines
DAINTREE RESIDENCE,11L Toh Tuck Road  #05-58 ,1,63,Strata,1168470,-,18547,1723,03-JAN-2020,Condominium,99 Yrs From 17/07/2017,Uncompleted,New Sale,N.A,21,59,596133,Central Region,Bukit Timah
TERRASSE,27 Terrasse Lane  #02-38 ,1,132,Strata,1745000,-,13220,1228,03-JAN-2020,Condominium,99 Yrs From 23/08/2010,2014,Resale,HDB,19,54,544777,North East Region,Hougang
THE WOODS,211 Westwood Avenue ,1,372,Strata,1670000,-,4489,417,03-JAN-2020,Terrace House,99 Yrs From 09/03/2010,2013,Resale,N.A,22,64,648278,West Region,Jurong West
ARTRA,10 Alexandra View  #40-07 ,1,77,Strata,1737900,-,22570,2097,03-JAN-2020,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,N.A,03,15,158745,Central Region,Bukit Merah
BLOSSOM RESIDENCES,32 Segar Road  #12-14 ,1,98,Strata,930000,-,9490,882,03-JAN-2020,Executive Condominium,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677722,West Region,Bukit Panjang
MARINA ONE RESIDENCES,23 Marina Way  #22-19 ,1,95,Strata,2428470,-,25563,2375,03-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
RIVIERE,3 Jiak Kim Street  #07-10 ,1,113,Strata,3326000,-,29434,2734,03-JAN-2020,Apartment,99 Yrs From 07/03/2018,Uncompleted,New Sale,N.A,03,16,169424,Central Region,Singapore River
AVENUE SOUTH RESIDENCE,13 Silat Avenue  #56-37 ,1,155,Strata,3519000,-,22703,2109,03-JAN-2020,Apartment,99 Yrs From 14/08/2018,Uncompleted,New Sale,N.A,03,16,168878,Central Region,Bukit Merah
STIRLING RESIDENCES,23 Stirling Road  #26-19 ,1,64,Strata,1332000,-,20813,1934,03-JAN-2020,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148961,Central Region,Queenstown
SUNRISE GARDENS,57 Sunrise Avenue  #02-02 ,1,120,Strata,960000,-,8000,743,03-JAN-2020,Condominium,99 Yrs From 24/06/1995,1998,Resale,N.A,28,80,806748,North East Region,Ang Mo Kio
PARC OLYMPIA,66 Flora Drive  #08-62 ,1,46,Strata,565000,-,12283,1141,03-JAN-2020,Condominium,99 Yrs From 25/01/2012,2015,Resale,HDB,17,50,506861,East Region,Pasir Ris
N.A.,250A Geylang Road ,1,61,Strata,550000,-,9016,838,03-JAN-2020,Apartment,Freehold,Unknown,Resale,N.A,14,38,389308,Central Region,Geylang
NIM COLLECTION,1 Nim Terrace ,1,201,Land,3200000,-,15920,1479,03-JAN-2020,Terrace House,99 Yrs From 13/10/2016,2019,New Sale,N.A,28,80,804360,North East Region,Serangoon
THE INTERLACE,200 Depot Road  #08-38 ,1,75,Strata,1180000,-,15733,1462,03-JAN-2020,Condominium,99 Yrs From 11/02/2009,2013,Resale,N.A,04,10,109694,Central Region,Bukit Merah
MARINA ONE RESIDENCES,23 Marina Way  #16-25 ,1,147,Strata,3804709,-,25882,2405,03-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
VIBES @ EAST COAST,308 Telok Kurau Road  #03-25 ,1,38,Strata,610000,-,16053,1491,03-JAN-2020,Apartment,Freehold,2014,Resale,HDB,15,42,423858,East Region,Bedok
THE WOODGROVE,3 Woodgrove Drive  #03-08 ,1,77,Strata,588800,-,7647,710,03-JAN-2020,Apartment,99 Yrs From 26/06/1996,1998,Resale,N.A,25,73,738230,North Region,Woodlands
BELLERIVE,9 Keng Chin Road  #04-03 ,1,109,Strata,1980000,-,18165,1688,03-JAN-2020,Apartment,Freehold,2011,Resale,N.A,10,25,258711,Central Region,Tanglin
LUCIDA,2 Suffolk Road  #15-01 ,1,123,Strata,1830000,-,14878,1382,03-JAN-2020,Apartment,Freehold,2011,Resale,N.A,11,30,307780,Central Region,Novena
SEMBAWANG HILLS ESTATE,57 Jalan Menarong ,1,304,Land,2980000,-,9790,909,03-JAN-2020,Terrace House,Freehold,Unknown,Resale,N.A,20,57,577463,North East Region,Ang Mo Kio
JADESCAPE,4 Shunfu Road  #02-15 ,1,49,Strata,840000,-,17143,1593,03-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575743,Central Region,Bishan
PIERMONT GRAND,42 Sumang Walk  #10-44 ,1,90,Strata,1064600,-,11829,1099,03-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828626,North East Region,Punggol
UBER 388,388 Upper East Coast Road  #02-07 ,1,79,Strata,1220000,-,15443,1435,03-JAN-2020,Condominium,Freehold,2014,Resale,N.A,16,46,466477,East Region,Bedok
SPRING @ LANGSAT,5 Langsat Road  #02-03 ,1,106,Strata,1250000,-,11792,1096,03-JAN-2020,Apartment,Freehold,2010,Resale,N.A,15,42,426691,Central Region,Geylang
THE PALETTE,111 Pasir Ris Grove  #14-32 ,1,98,Strata,1075000,-,10969,1019,03-JAN-2020,Condominium,99 Yrs From 20/10/2010,2015,Resale,HDB,18,51,518170,East Region,Pasir Ris
HIGH PARK RESIDENCES,23 Fernvale Road  #10-12 ,1,62,Strata,805000,-,12984,1206,03-JAN-2020,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797638,North East Region,Sengkang
THE BALMORAL,18 Balmoral Park  #04-11 ,1,263,Strata,3880000,-,14753,1371,03-JAN-2020,Condominium,Freehold,1986,Resale,N.A,10,25,259848,Central Region,Tanglin
CANBERRA RESIDENCES,523 Canberra Drive  #05-56 ,1,177,Strata,1550000,-,8757,814,03-JAN-2020,Condominium,99 Yrs From 08/09/2010,2013,Resale,HDB,27,76,768135,North Region,Sembawang
RIVIERE,1 Jiak Kim Street  #05-03 ,1,52,Strata,1576250,-,30313,2816,03-JAN-2020,Apartment,99 Yrs From 07/03/2018,Uncompleted,New Sale,N.A,03,16,169423,Central Region,Singapore River
SANT RITZ,1 Pheng Geck Avenue  #09-20 ,1,102,Strata,1400000,-,13725,1275,03-JAN-2020,Condominium,99 Yrs From 01/10/2012,2016,Resale,HDB,13,34,348196,Central Region,Toa Payoh
WATERFRONT ISLE,738 Bedok Reservoir Road  #06-29 ,1,85,Strata,1043000,-,12271,1140,03-JAN-2020,Condominium,99 Yrs From 26/11/2009,2015,Resale,N.A,16,47,479265,East Region,Bedok
THE HYDE,11 Balmoral Road  #03-01 ,1,63,Strata,1862000,-,29556,2746,03-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,25,259796,Central Region,Tanglin
THE LINCOLN MODERN,20 Lincoln Road  #15-04 ,1,128,Strata,2025000,-,15820,1470,03-JAN-2020,Apartment,Freehold,2003,Resale,N.A,11,30,308353,Central Region,Novena
VAN HOLLAND,188 Holland Road  #02-11 ,1,74,Strata,2400000,-,32432,3013,03-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,278584,Central Region,Bukit Timah
THE TRE VER,66 Potong Pasir Avenue 1  #12-28 ,1,46,Strata,817000,-,17761,1650,03-JAN-2020,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358394,Central Region,Toa Payoh
